product_id,old_name,category,base_price,quantity,status,region,priority,user_id,price,amount
P00316,Wireless Mouse,Beauty,4221.43,5,Completed,East,High,U1013,4221.43,21107.15
P00317,Wireless Mouse,Clothing,276.23,1,Pending,East,High,U0382,276.23,276.23
P00318,Headphones,Books,3326.16,2,Completed,East,Medium,U1447,3326.16,6652.32
P00319,Novel,Books,1505.16,2,Completed,North,Medium,U1372,1505.16,3010.32
P00320,Novel,Clothing,2842.12,6,Completed,South,Low,U1177,2842.12,17052.72
P00321,Running Shoes,Home,1468.79,2,Completed,South,Low,U0452,1468.79,2937.58
P00322,Headphones,Home,1809.47,2,Completed,West,Low,U1314,1809.47,3618.94
P00323,T-Shirt,Sports,4623.53,5,Pending,East,Low,U1143,4623.53,23117.65
P00324,Novel,Books,1112.55,2,Completed,East,Medium,U0214,1112.55,2225.1
P00325,Mixer,Beauty,4383.13,4,Completed,West,High,U0565,4383.13,17532.52
P00326,Headphones,Home,249.24,4,Returned,East,Low,U0732,249.24,996.96
P00327,Wireless Mouse,Electronics,545.3,4,Completed,North,High,U0439,545.30,2181.2
P00328,Mixer,Books,4287.91,1,Completed,West,Low,U0755,4287.91,4287.91
P00329,Mixer,Beauty,3189.72,6,Pending,South,Medium,U0629,3189.72,19138.32
P00330,Wireless Mouse,Beauty,3761.46,6,Pending,East,Medium,U0903,3761.46,22568.76
P00331,Headphones,Home,1126.15,3,Completed,South,Medium,U1471,1126.15,3378.45
P00332,Wireless Mouse,Beauty,2731.71,5,Returned,East,Low,U1066,2731.71,13658.55
P00333,Running Shoes,Home,3712.37,4,Returned,West,Medium,,3712.37,14849.48
P00334,Mixer,Clothing,3173.84,4,Completed,South,High,U0247,3173.84,12695.36
P00335,Face Wash,Books,2411.32,2,Completed,East,High,U0905,2411.32,4822.64
P00336,Face Wash,Sports,4802.94,4,Pending,North,Low,U1315,4802.94,19211.76
P00337,T-Shirt,Clothing,3413.17,2,Completed,West,High,U0248,3413.17,6826.34
P00338,Novel,Books,4547.98,2,Completed,East,Medium,U0599,4547.98,9095.96
P00339,Wireless Mouse,Home,3675.88,3,Pending,East,High,U0865,3675.88,11027.64
P00340,Wireless Mouse,Books,3703.77,1,Completed,,Medium,U1473,3703.77,3703.77
P00341,T-Shirt,Home,492.09,2,Completed,West,High,U0084,492.09,984.18
P00342,T-Shirt,Clothing,1861.38,2,Completed,East,Medium,U0773,1861.38,3722.76
P00343,T-Shirt,Electronics,4306.01,6,Pending,East,High,U1245,4306.01,25836.06
P00344,Mixer,Electronics,1239.76,3,Completed,South,Low,U0051,1239.76,3719.28
P00345,Running Shoes,Books,665.98,2,Completed,South,Medium,U0550,665.98,1331.96
P00346,Wireless Mouse,Electronics,1697.92,5,Completed,West,Medium,U0771,,8489.6
P00347,Mixer,Home,1180.15,1,Completed,West,Low,U0981,1180.15,1180.15
P00348,T-Shirt,Beauty,4633.91,5,Cancelled,North,Low,U1211,4633.91,23169.55
P00349,Wireless Mouse,Home,4353.04,4,Cancelled,East,High,U1247,4353.04,17412.16
P00350,Mixer,Beauty,2548.45,1,Completed,South,Medium,U0465,2548.45,2548.45
P00351,Running Shoes,Clothing,400.58,4,Pending,South,Low,U0419,400.58,1602.32
P00352,Mixer,Sports,3601.36,6,Pending,East,Medium,U0087,3601.36,21608.16
P00353,Running Shoes,Beauty,3154.72,7,Pending,East,Low,U0259,3154.72,22083.04
P00354,T-Shirt,Electronics,4855.72,7,Completed,West,Medium,U1205,4855.72,33990.04
P00355,Running Shoes,Home,2838.87,7,Completed,North,Medium,U0311,2838.87,19872.09
P00356,Wireless Mouse,Clothing,1748.33,2,Pending,North,Medium,U0173,1748.33,3496.66
P00357,T-Shirt,Electronics,2643.21,3,Completed,,High,U1346,2643.21,7929.63
P00358,Wireless Mouse,Clothing,4898.39,5,Completed,West,Low,U1364,4898.39,24491.95
P00359,Face Wash,Sports,3512.18,4,Completed,South,High,U1269,3512.18,14048.72
P00360,Headphones,Home,3392.68,2,Returned,West,High,U0940,3392.68,6785.36
P00361,Running Shoes,Books,1279.34,7,Completed,North,Low,U0505,1279.34,8955.38
P00362,Headphones,Home,3743.65,5,Completed,South,High,U0329,3743.65,18718.25
P00363,Headphones,Sports,3776.33,5,Completed,North,Medium,U0196,3776.33,18881.65
P00364,Running Shoes,Home,1654.72,6,Cancelled,East,Medium,U0062,1654.72,9928.32
P00365,T-Shirt,Books,2470.2,6,Completed,North,Low,U1049,2470.20,14821.2
P00366,Face Wash,Beauty,1543.56,7,Completed,South,Medium,U0562,1543.56,10804.92
P00367,Wireless Mouse,Clothing,1367.65,4,Completed,North,High,U1402,1367.65,5470.6
P00368,Mixer,Books,226.89,7,Completed,South,Low,U0897,226.89,1588.23
P00369,Wireless Mouse,Electronics,1497.54,7,Completed,South,Low,U1319,1497.54,10482.78
P00370,Mixer,Sports,2814.45,2,Completed,West,Low,U1076,2814.45,5628.9
P00371,Wireless Mouse,Beauty,107.85,3,Pending,North,Medium,U0844,107.85,323.55
P00372,Running Shoes,Electronics,1487.77,7,Completed,West,High,U0040,1487.77,10414.39
P00373,Face Wash,Electronics,4418.91,4,Pending,West,Medium,U0728,4418.91,17675.64
P00374,Mixer,Sports,3008.88,5,Completed,North,Low,U0457,3008.88,15044.4
P00375,Novel,Beauty,3078.53,5,Completed,South,Medium,U0878,3078.53,15392.65
P00376,T-Shirt,Electronics,2076.49,1,Completed,East,Medium,U0788,2076.49,2076.49
P00377,Wireless Mouse,Electronics,3414.71,7,Completed,North,Low,U0002,3414.71,23902.97
P00378,Wireless Mouse,Beauty,1030.67,2,Completed,West,Medium,U1493,1030.67,2061.34
P00379,Mixer,Home,4111.86,1,Completed,West,Low,U1130,4111.86,4111.86
P00380,T-Shirt,Electronics,671.78,6,Pending,South,High,U0216,671.78,4030.68
P00381,T-Shirt,Clothing,3314.41,3,Completed,West,Medium,U0777,,9943.23
P00382,Running Shoes,Beauty,1771.63,4,Completed,East,High,U0679,1771.63,7086.52
P00383,Novel,Electronics,3762.81,7,Completed,West,High,U0414,3762.81,26339.67
P00384,Running Shoes,Sports,2793.85,5,Completed,South,High,U0210,2793.85,13969.25
P00385,Running Shoes,Books,2316.53,2,Completed,North,Low,U1082,2316.53,4633.06
P00386,Running Shoes,Clothing,930.17,5,Completed,South,High,U0043,930.17,4650.85
P00387,Running Shoes,Books,3220.43,7,Completed,West,High,U0138,3220.43,22543.01
P00388,Running Shoes,Books,4876.37,6,Completed,South,High,U0638,4876.37,29258.22
P00389,Face Wash,Electronics,4145.46,1,Completed,West,Low,,4145.46,4145.46
P00390,T-Shirt,Clothing,394.04,7,Completed,South,Low,U0726,394.04,2758.28
P00391,Running Shoes,Clothing,1943.52,1,Completed,North,High,U1413,1943.52,1943.52
P00392,T-Shirt,Home,4635.36,4,Completed,West,Low,U1222,4635.36,18541.44
P00393,T-Shirt,Books,2564.91,2,Completed,East,Low,U0202,2564.91,5129.82
P00394,Headphones,Clothing,3344.35,6,Completed,East,Medium,U0192,3344.35,20066.1
P00395,Face Wash,Home,4571.74,2,Completed,East,High,U0107,4571.74,9143.48
P00396,Running Shoes,Beauty,4381.59,4,Completed,East,Medium,U0327,4381.59,17526.36
P00397,Wireless Mouse,Home,2558.92,6,Completed,West,High,U0750,2558.92,15353.52
P00398,Mixer,Sports,2244.47,6,Completed,West,Low,U0644,2244.47,13466.82
P00399,Novel,Electronics,1764.49,1,Completed,North,Low,U0357,1764.49,1764.49
P00400,Wireless Mouse,Beauty,3623.2,1,Completed,South,Medium,U0595,3623.20,3623.2
P00401,Face Wash,Beauty,1506.24,1,Completed,West,Medium,U0501,1506.24,1506.24
P00402,Mixer,Sports,1324.45,5,Pending,East,Medium,U1308,1324.45,6622.25
P00403,Face Wash,Home,1845.62,3,Cancelled,West,Low,U0468,1845.62,5536.86
P00404,T-Shirt,Electronics,968.35,7,Completed,East,Low,U0508,968.35,6778.45
P00405,Mixer,Home,3506.09,1,Cancelled,North,Low,U0106,3506.09,3506.09
P00406,T-Shirt,Clothing,3119.58,3,Completed,South,Medium,U1318,3119.58,9358.74
P00407,Wireless Mouse,Home,2466.1,3,Completed,West,Medium,U1090,,7398.3
P00408,Wireless Mouse,Beauty,2012.6,2,Returned,South,Low,U0195,2012.60,4025.2
P00409,Mixer,Electronics,4554.41,4,Pending,East,Low,,4554.41,18217.64
P00410,Mixer,Home,242.71,5,Returned,East,Medium,U0047,242.71,1213.55
P00411,Running Shoes,Electronics,3868.63,3,Completed,South,High,U1386,3868.63,11605.89
P00412,Face Wash,Electronics,4519.36,7,Completed,North,Medium,U1009,4519.36,31635.52
P00413,Running Shoes,Clothing,2287.14,5,Completed,South,Low,U0537,2287.14,11435.7
P00414,Face Wash,Clothing,2798.38,2,Completed,South,Medium,U0847,2798.38,5596.76
P00415,Running Shoes,Beauty,4727.87,1,Completed,West,Medium,U0709,4727.87,4727.87
P00416,T-Shirt,Sports,1140.16,6,Cancelled,West,Medium,U1270,1140.16,6840.96
P00417,Mixer,Electronics,2648.66,3,Completed,East,Low,U0808,2648.66,7945.98
P00418,Wireless Mouse,Sports,2426.13,4,Completed,West,Medium,U0612,2426.13,9704.52
P00419,Face Wash,Beauty,1366.12,6,Completed,North,Medium,U1202,1366.12,8196.72
P00420,Face Wash,Electronics,4111.11,2,Completed,North,Low,U0115,4111.11,8222.22
P00421,Wireless Mouse,Electronics,4508.04,5,Completed,North,Low,U0680,4508.04,22540.2
P00422,Running Shoes,Books,3931.47,7,Returned,East,Medium,U0631,3931.47,27520.29
P00423,Face Wash,Sports,1057.26,1,Completed,North,Medium,U1189,1057.26,1057.26
P00424,Novel,Home,525.07,5,Completed,North,High,U0219,525.07,2625.35
P00425,T-Shirt,Clothing,3066.68,4,Cancelled,West,Medium,U0197,3066.68,12266.72
P00426,Mixer,Home,379.76,3,Returned,East,High,U0401,379.76,1139.28
P00427,Wireless Mouse,Sports,3396.85,4,Pending,South,Low,U0749,3396.85,13587.4
P00428,Mixer,Clothing,2699.08,5,Cancelled,North,High,U0681,2699.08,13495.4
P00429,Novel,Home,3347.65,5,Completed,West,Medium,U0076,3347.65,16738.25
P00430,Face Wash,Books,2991.84,6,Cancelled,South,Medium,U1450,2991.84,17951.04
P00431,Face Wash,Clothing,2171.24,4,Completed,North,Low,U0287,2171.24,8684.96
P00432,Novel,Electronics,1084.3,4,Pending,South,Low,U1323,1084.30,4337.2
P00433,Wireless Mouse,Home,1597.94,4,Pending,South,Medium,U0861,1597.94,6391.76
P00434,T-Shirt,Clothing,2670.05,1,Completed,East,Low,U0742,2670.05,2670.05
P00435,Headphones,Books,3294.15,7,Completed,East,Low,U0294,3294.15,23059.05
P00436,Wireless Mouse,Clothing,3919.47,5,Completed,North,Low,U0809,3919.47,19597.35
P00437,Headphones,Clothing,3859.14,2,Pending,North,Low,U0886,3859.14,7718.28
P00438,Novel,Books,4866.17,1,Completed,East,Medium,U1471,4866.17,4866.17
P00439,Running Shoes,Home,1500.62,1,Pending,North,Medium,U0414,1500.62,1500.62
P00440,Headphones,Beauty,448.44,1,Completed,North,Low,U0431,448.44,448.44
P00441,T-Shirt,Home,1793.72,6,Completed,East,Medium,U1254,1793.72,10762.32
P00442,Running Shoes,Sports,3742.14,7,Cancelled,South,High,U1120,3742.14,26194.98
P00443,Headphones,Books,2246.75,7,Completed,North,High,U1463,2246.75,15727.25
P00444,Novel,Home,4107.16,2,Completed,West,Medium,U0171,4107.16,8214.32
P00445,Running Shoes,Clothing,2791.7,4,Completed,East,Medium,U1341,2791.70,11166.8
P00446,Novel,Books,4655.98,6,Pending,North,Low,,4655.98,27935.88
P00447,Headphones,Electronics,4744.53,5,Returned,North,Medium,U1412,4744.53,23722.65
P00448,Novel,Home,439.59,3,Cancelled,East,Medium,U0989,439.59,1318.77
P00449,T-Shirt,Books,2336.43,6,Pending,West,Medium,U0072,2336.43,14018.58
P00450,Headphones,Home,3087.48,3,Completed,West,Low,U1023,3087.48,9262.44
P00451,Headphones,Books,1353.78,5,Completed,East,Medium,U0532,1353.78,6768.9
P00452,Headphones,Clothing,2094.68,2,Completed,West,High,U0239,2094.68,4189.36
P00453,Wireless Mouse,Electronics,3420.64,7,Completed,North,High,U0711,3420.64,23944.48
P00454,Wireless Mouse,Electronics,1211.0,3,Completed,West,High,U0577,1211.00,3633.0
P00455,Wireless Mouse,Sports,3049.71,1,Completed,North,Low,U1113,3049.71,3049.71
P00456,T-Shirt,Books,3517.49,6,Completed,South,Low,U0713,3517.49,21104.94
P00457,Running Shoes,Home,543.43,3,Completed,West,High,U0642,543.43,1630.29
P00458,Novel,Electronics,2537.89,5,Pending,South,Low,U1178,2537.89,12689.45
P00459,Face Wash,Electronics,1389.09,7,Returned,East,Medium,U0590,1389.09,9723.63
P00460,Headphones,Beauty,3649.49,1,Completed,West,Medium,U0190,3649.49,3649.49
P00461,Novel,Beauty,1028.82,3,Pending,North,Medium,U0812,1028.82,3086.46
P00462,Headphones,Electronics,4471.97,7,Pending,West,Medium,U1439,4471.97,31303.79
P00463,T-Shirt,Books,2211.61,5,Completed,East,High,U1178,2211.61,11058.05
P00464,Headphones,Sports,1070.21,2,Completed,East,Low,U1015,1070.21,2140.42
P00465,Wireless Mouse,Electronics,2246.31,5,Completed,North,High,U0625,2246.31,11231.55
P00466,Face Wash,Clothing,2102.84,2,Completed,West,High,U1363,2102.84,4205.68
P00467,Mixer,Home,2201.7,7,Pending,South,High,U0629,2201.70,15411.9
P00468,Headphones,Sports,2969.25,7,Cancelled,East,Medium,U0889,2969.25,20784.75
P00469,Novel,Clothing,2653.75,1,Returned,,Medium,U1059,2653.75,2653.75
P00470,Wireless Mouse,Sports,833.91,5,Completed,North,High,U0784,833.91,4169.55
P00471,Mixer,Clothing,421.34,4,Returned,West,Medium,U0671,421.34,1685.36
P00472,Face Wash,Home,3674.14,6,Completed,South,Medium,U0722,3674.14,22044.84
P00473,Mixer,Home,2842.62,4,Cancelled,West,Low,U0526,2842.62,11370.48
P00474,Wireless Mouse,Beauty,1859.1,4,Completed,West,Low,U0537,1859.10,7436.4
P00475,Running Shoes,Books,4060.95,4,Completed,South,Medium,U0847,4060.95,16243.8
P00476,Running Shoes,Clothing,2001.49,6,Completed,North,Medium,U1242,2001.49,12008.94
P00477,Mixer,Beauty,4000.23,4,Cancelled,East,Medium,U1278,4000.23,16000.92
P00478,T-Shirt,Clothing,1598.21,2,Completed,North,Low,U0996,1598.21,3196.42
P00479,Novel,Beauty,456.94,5,Completed,North,High,U1227,456.94,2284.7
P00480,Novel,Home,4669.93,7,Cancelled,West,Medium,U1125,4669.93,32689.51
P00481,Mixer,Sports,2033.3,1,Returned,South,Medium,U1385,2033.30,2033.3
P00482,Headphones,Beauty,3984.19,4,Completed,East,High,U0914,3984.19,15936.76
P00483,Headphones,Clothing,1467.81,7,Pending,West,Low,U0178,1467.81,10274.67
P00484,Novel,Clothing,3267.19,4,Completed,East,High,U0276,3267.19,13068.76
P00485,Novel,Books,4379.22,1,Completed,,Medium,U0312,4379.22,4379.22
P00486,Running Shoes,Home,304.06,1,Completed,South,Medium,U1434,304.06,304.06
P00487,T-Shirt,Clothing,4170.12,4,Completed,East,Medium,U0791,4170.12,16680.48
P00488,Wireless Mouse,Electronics,2899.53,2,Completed,East,Low,U1312,2899.53,5799.06
P00489,Headphones,Sports,3076.61,7,Completed,North,Medium,U1425,3076.61,21536.27
P00490,Novel,Beauty,2663.47,1,Completed,West,Medium,U1241,2663.47,2663.47
P00491,Running Shoes,Books,4384.93,5,Pending,West,Low,U0698,4384.93,21924.65
P00492,Face Wash,Sports,312.82,7,Pending,West,High,U1494,312.82,2189.74
P00493,Running Shoes,Home,1379.04,5,Completed,North,Medium,U0027,1379.04,6895.2
P00494,Headphones,Books,4391.24,7,Completed,North,High,,4391.24,30738.68
P00495,Headphones,Beauty,3786.49,2,Completed,East,Medium,U0422,3786.49,7572.98
P00496,Running Shoes,Beauty,186.46,6,Pending,West,Medium,U1038,186.46,1118.76
P00497,Wireless Mouse,Electronics,2633.33,3,Completed,West,High,U0501,2633.33,7899.99
P00498,Mixer,Home,2694.91,2,Completed,East,High,U0908,2694.91,5389.82
P00499,Headphones,Books,2064.32,4,Completed,East,Low,U0325,2064.32,8257.28
P00500,Running Shoes,Books,1557.23,3,Completed,East,High,U1348,1557.23,4671.69
P00501,Novel,Clothing,3440.45,4,Completed,South,Medium,U0285,3440.45,13761.8
P00502,Running Shoes,Electronics,1118.17,5,Cancelled,South,Low,,1118.17,5590.85
P00503,T-Shirt,Electronics,4014.85,1,Pending,East,Medium,U1069,4014.85,4014.85
P00504,Mixer,Books,4034.88,7,Completed,North,High,U0498,4034.88,28244.16
P00505,Face Wash,Books,2134.78,4,Completed,North,High,U0912,2134.78,8539.12
P00506,Wireless Mouse,Sports,1489.39,5,Cancelled,West,Low,U0145,1489.39,7446.95
P00507,Face Wash,Sports,1491.0,2,Completed,South,High,U0948,1491.00,2982.0
P00508,Mixer,Sports,2463.23,4,Completed,South,High,U0082,2463.23,9852.92
P00509,Mixer,Electronics,3625.94,5,Pending,East,Medium,U0980,3625.94,18129.7
P00510,Mixer,Clothing,1858.46,1,Pending,East,Medium,U1191,1858.46,1858.46
P00511,Face Wash,Beauty,3089.21,7,Completed,East,Medium,U1129,3089.21,21624.47
P00512,Novel,Sports,1974.17,4,Completed,East,Low,U0488,1974.17,7896.68
P00513,Mixer,Clothing,1592.16,6,Cancelled,East,High,U1334,1592.16,9552.96
P00514,Running Shoes,Home,221.81,5,Returned,North,Low,U0082,221.81,1109.05
P00515,Face Wash,Sports,119.18,4,Pending,North,Low,U0094,119.18,476.72
P00516,Mixer,Beauty,1213.32,1,Returned,East,Low,U1345,1213.32,1213.32
P00517,Running Shoes,Home,2091.39,7,Completed,North,Medium,U0343,2091.39,14639.73
P00518,Novel,Home,4271.18,4,Completed,East,Medium,U0797,4271.18,17084.72
P00519,T-Shirt,Beauty,4012.57,4,Completed,East,Medium,U0361,4012.57,16050.28
P00520,Novel,Sports,1409.11,7,Completed,South,Medium,U1090,1409.11,9863.77
P00521,Mixer,Electronics,1298.25,6,Completed,North,Low,U0624,1298.25,7789.5
P00522,Face Wash,Beauty,1213.88,5,Completed,North,High,U0868,1213.88,6069.4
P00523,Headphones,Beauty,1762.26,3,Cancelled,South,Medium,U0429,1762.26,5286.78
P00524,Mixer,Beauty,2541.17,7,Pending,North,Medium,U1425,2541.17,17788.19
P00525,Headphones,Home,2249.47,4,Completed,South,Low,U0171,2249.47,8997.88
P00526,Running Shoes,Clothing,1169.54,3,Completed,West,Low,U0578,1169.54,3508.62
P00527,T-Shirt,Electronics,739.21,2,Completed,,High,U0068,739.21,1478.42
P00528,Wireless Mouse,Sports,161.63,4,Completed,East,Medium,U1058,161.63,646.52
P00529,Novel,Sports,854.42,3,Pending,South,Medium,U0001,854.42,2563.26
P00530,T-Shirt,Clothing,3556.25,2,Completed,East,Low,U0151,3556.25,7112.5
P00531,Mixer,Beauty,1293.83,6,Completed,East,Medium,U0902,1293.83,7762.98
P00532,Headphones,Electronics,2396.15,5,Completed,North,High,U0258,2396.15,11980.75
P00533,Novel,Sports,2997.38,4,Pending,South,Low,U0750,2997.38,11989.52
P00534,Headphones,Books,4445.52,5,Cancelled,West,Medium,U0628,4445.52,22227.6
P00535,Face Wash,Sports,4455.39,2,Pending,East,High,U0795,4455.39,8910.78
P00536,Headphones,Beauty,3754.1,5,Completed,East,Medium,U0019,3754.10,18770.5
P00537,Face Wash,Books,272.27,5,Completed,West,Low,U0035,272.27,1361.35
P00538,Running Shoes,Clothing,2917.85,7,Completed,South,Medium,U0371,2917.85,20424.95
P00539,Novel,Electronics,3954.26,1,Completed,North,Low,U0491,3954.26,3954.26
P00540,Novel,Clothing,184.71,2,Completed,East,High,U0817,184.71,369.42
P00541,Wireless Mouse,Clothing,2793.45,5,Completed,North,Medium,U1265,2793.45,13967.25
P00542,Mixer,Electronics,4303.04,3,Completed,South,High,U0007,4303.04,12909.12
P00543,Face Wash,Electronics,2423.1,2,Completed,West,Low,U0549,2423.10,4846.2
P00544,Wireless Mouse,Sports,120.12,1,Completed,North,Medium,U0371,120.12,120.12
P00545,Headphones,Sports,153.97,4,Completed,South,Low,U0757,153.97,615.88
P00546,Headphones,Electronics,2141.52,6,Returned,North,Medium,U1274,2141.52,12849.12
P00547,Wireless Mouse,Books,859.54,5,Cancelled,North,Low,U1139,859.54,4297.7
P00548,Novel,Home,3355.81,3,Completed,East,Low,U1361,3355.81,10067.43
P00549,Headphones,Sports,3573.12,1,Completed,North,High,U0574,3573.12,3573.12
P00550,Running Shoes,Home,971.61,2,Cancelled,East,Low,U0681,971.61,1943.22
P00551,Running Shoes,Books,4453.81,6,Completed,South,Medium,U1166,4453.81,26722.86
P00552,Wireless Mouse,Electronics,2265.35,6,Cancelled,South,High,U1462,2265.35,13592.1
P00553,Face Wash,Books,799.94,5,Completed,East,High,U0088,799.94,3999.7
P00554,Face Wash,Sports,3844.83,1,Returned,West,Low,U0463,3844.83,3844.83
P00555,Wireless Mouse,Clothing,3970.88,1,Cancelled,North,High,U1072,3970.88,3970.88
P00556,Face Wash,Electronics,3232.55,3,Pending,South,Low,U0481,3232.55,9697.65
P00557,Novel,Beauty,4281.98,4,Pending,South,Medium,U0823,4281.98,17127.92
P00558,Novel,Home,3713.13,4,Completed,West,High,U0524,3713.13,14852.52
P00559,Face Wash,Books,4422.81,7,Completed,South,High,U0211,4422.81,30959.67
P00560,Running Shoes,Electronics,2226.05,4,Completed,East,High,U0244,2226.05,8904.2
P00561,Face Wash,Books,3763.23,7,Completed,West,High,U0239,3763.23,26342.61
P00562,Novel,Electronics,4998.78,6,Completed,South,Low,U1221,4998.78,29992.68
P00563,T-Shirt,Sports,3652.16,6,Completed,West,Medium,U0769,3652.16,21912.96
P00564,Mixer,Sports,659.5,2,Cancelled,West,Medium,U0235,659.50,1319.0
P00565,Headphones,Sports,2639.76,6,Completed,,Medium,U0187,2639.76,15838.56
P00566,T-Shirt,Books,2978.0,6,Completed,South,Low,U0713,2978.00,17868.0
P00567,Face Wash,Beauty,953.63,1,Completed,South,Low,U1314,953.63,953.63
P00568,Running Shoes,Sports,4818.17,2,Completed,West,High,U1245,4818.17,9636.34
P00569,Wireless Mouse,Electronics,960.34,1,Completed,East,High,U0497,960.34,960.34
P00570,Face Wash,Sports,970.03,3,Returned,East,Medium,U1326,970.03,2910.09
P00571,Running Shoes,Clothing,4584.32,7,Completed,North,Medium,U0187,4584.32,32090.24
P00572,Mixer,Sports,2379.51,7,Completed,South,Medium,U1474,2379.51,16656.57
P00573,Face Wash,Books,409.62,3,Completed,East,Medium,U1436,409.62,1228.86
P00574,Novel,Beauty,3031.12,7,Completed,North,High,U0936,3031.12,21217.84
P00575,Wireless Mouse,Clothing,3048.95,2,Cancelled,North,Low,U1269,3048.95,6097.9
P00576,Running Shoes,Books,416.05,2,Completed,South,Medium,U0313,416.05,832.1
P00577,Running Shoes,Books,4865.36,6,Completed,North,High,U0819,4865.36,29192.16
P00578,Running Shoes,Books,2765.75,7,Completed,East,High,U0022,2765.75,19360.25
P00579,Mixer,Electronics,2843.0,3,Returned,North,Medium,U0068,2843.00,8529.0
P00580,Face Wash,Books,2648.57,5,Completed,North,Low,U0392,2648.57,13242.85
P00581,Mixer,Electronics,3092.59,4,Cancelled,East,High,U1340,3092.59,12370.36
P00582,Headphones,Books,1395.07,6,Completed,North,Medium,U1089,1395.07,8370.42
P00583,Headphones,Home,1507.48,4,Completed,North,High,U0729,1507.48,6029.92
P00584,Face Wash,Clothing,2605.56,3,Pending,West,Medium,U0541,2605.56,7816.68
P00585,Novel,Home,4052.76,7,Completed,North,Low,U0568,4052.76,28369.32
