sku,product_name,category,warehouse,stock_quantity,reorder_level
SKU00535,Product 535,Home,WH-BLR,315,41
SKU00536,Product 536,Sports,WH-DEL,286,50
SKU00537,Product 537,Electronics,WH-PUN,500,20
SKU00538,Product 538,Toys,WH-PUN,222,48
SKU00539,Product 539,Electronics,WH-PUN,27,42
SKU00540,Product 540,Beauty,WH-DEL,432,50
SKU00541,Product 541,Toys,WH-PUN,216,14
SKU00542,Product 542,Toys,WH-MUM,456,29
SKU00543,Product 543,Electronics,WH-HYD,440,50
SKU00544,Product 544,Toys,WH-HYD,218,16
SKU00545,Product 545,Beauty,WH-HYD,52,19
SKU00546,Product 546,Sports,WH-MUM,427,20
SKU00547,Product 547,Electronics,WH-HYD,496,40
SKU00548,Product 548,Sports,WH-DEL,25,31
SKU00549,Product 549,Sports,WH-MUM,379,45
SKU00550,Product 550,Home,WH-DEL,78,26
SKU00551,Product 551,Books,WH-HYD,319,41
SKU00552,Product 552,Books,WH-PUN,364,30
SKU00553,Product 553,Beauty,WH-BLR,359,28
SKU00554,Product 554,Electronics,WH-BLR,3,13
SKU00555,Product 555,Electronics,WH-MUM,101,14
SKU00556,Product 556,Toys,WH-PUN,382,36
SKU00557,Product 557,Beauty,WH-MUM,47,47
SKU00558,Product 558,Sports,WH-HYD,285,21
SKU00559,Product 559,Apparel,WH-MUM,395,49
SKU00560,Product 560,Books,WH-HYD,155,36
SKU00561,Product 561,Books,WH-DEL,135,49
SKU00562,Product 562,Sports,WH-MUM,138,42
SKU00563,Product 563,Apparel,WH-BLR,477,33
SKU00564,Product 564,Sports,WH-PUN,38,12
SKU00565,Product 565,Electronics,WH-BLR,42,35
SKU00566,Product 566,Apparel,WH-BLR,,26
SKU00567,Product 567,Sports,WH-BLR,477,19
SKU00568,Product 568,Toys,WH-HYD,226,40
SKU00569,Product 569,Sports,WH-MUM,28,46
SKU00570,Product 570,Toys,WH-BLR,156,37
SKU00571,Product 571,Apparel,WH-BLR,259,49
SKU00572,Product 572,Books,WH-MUM,337,33
SKU00573,Product 573,Apparel,WH-MUM,135,26
SKU00574,Product 574,Toys,WH-BLR,275,15
SKU00575,Product 575,Sports,WH-DEL,123,17
SKU00576,Product 576,Home,WH-MUM,61,40
SKU00577,Product 577,Sports,WH-MUM,207,16
SKU00578,Product 578,Home,WH-DEL,344,23
SKU00579,Product 579,Sports,WH-MUM,318,33
SKU00580,Product 580,Apparel,WH-BLR,412,23
SKU00581,Product 581,Home,WH-DEL,240,42
SKU00582,Product 582,Apparel,WH-PUN,388,41
SKU00583,Product 583,Electronics,WH-HYD,124,30
SKU00584,Product 584,Apparel,WH-MUM,459,19
SKU00585,Product 585,Books,WH-BLR,348,19
SKU00586,Product 586,Apparel,WH-MUM,142,19
SKU00587,Product 587,Books,WH-BLR,49,46
SKU00588,Product 588,Toys,WH-HYD,178,46
SKU00589,Product 589,Beauty,WH-MUM,453,37
SKU00590,Product 590,Sports,WH-DEL,84,41
SKU00591,Product 591,Apparel,WH-MUM,101,11
SKU00592,Product 592,Beauty,WH-MUM,6,30
SKU00593,Product 593,Home,WH-PUN,394,12
SKU00594,Product 594,Home,WH-PUN,457,20
SKU00595,Product 595,Home,WH-DEL,313,40
SKU00596,Product 596,Books,WH-PUN,439,20
SKU00597,Product 597,Beauty,WH-BLR,265,33
SKU00598,Product 598,Home,WH-PUN,376,38
SKU00599,Product 599,Apparel,WH-PUN,383,22
SKU00600,Product 600,Books,WH-HYD,444,11
SKU00601,Product 601,Beauty,WH-BLR,392,50
SKU00602,Product 602,Home,WH-PUN,327,39
SKU00603,Product 603,Apparel,WH-HYD,370,11
SKU00604,Product 604,Electronics,WH-MUM,268,32
SKU00605,Product 605,Apparel,WH-BLR,275,36
SKU00606,Product 606,Toys,WH-BLR,73,15
SKU00607,Product 607,Beauty,WH-HYD,497,33
SKU00608,Product 608,Electronics,WH-DEL,434,15
SKU00609,Product 609,Home,WH-BLR,,18
SKU00610,Product 610,Beauty,WH-DEL,325,23
SKU00611,Product 611,Home,WH-DEL,427,28
SKU00612,Product 612,Beauty,WH-HYD,,31
SKU00613,Product 613,Beauty,WH-PUN,387,42
SKU00614,Product 614,Books,WH-HYD,356,23
SKU00615,Product 615,Beauty,WH-DEL,376,25
SKU00616,Product 616,Sports,WH-PUN,225,44
SKU00617,Product 617,Electronics,WH-PUN,241,11
SKU00618,Product 618,Toys,WH-MUM,441,25
SKU00619,Product 619,Apparel,WH-PUN,259,47
SKU00620,Product 620,Books,WH-DEL,281,21
SKU00621,Product 621,Apparel,WH-BLR,360,49
SKU00622,Product 622,Toys,WH-MUM,199,38
SKU00623,Product 623,Books,WH-MUM,352,22
SKU00624,Product 624,Books,WH-HYD,388,34
SKU00625,Product 625,Toys,WH-MUM,138,31
SKU00626,Product 626,Apparel,WH-MUM,58,34
SKU00627,Product 627,Apparel,WH-BLR,79,10
SKU00628,Product 628,Books,WH-BLR,277,27
SKU00629,Product 629,Beauty,WH-MUM,395,27
SKU00630,Product 630,Apparel,WH-PUN,409,46
SKU00631,Product 631,Books,WH-HYD,351,17
SKU00632,Product 632,Sports,WH-DEL,107,38
SKU00633,Product 633,Sports,WH-HYD,38,12
SKU00634,Product 634,Books,WH-HYD,468,46
SKU00635,Product 635,Sports,WH-BLR,,48
SKU00636,Product 636,Home,WH-MUM,306,14
SKU00637,Product 637,Beauty,WH-PUN,18,22
SKU00638,Product 638,Books,WH-BLR,265,49
SKU00639,Product 639,Electronics,WH-HYD,72,19
SKU00640,Product 640,Sports,WH-PUN,498,34
SKU00641,Product 641,Home,WH-BLR,7,41
SKU00642,Product 642,Home,WH-HYD,259,16
SKU00643,Product 643,Electronics,WH-BLR,384,36
SKU00644,Product 644,Apparel,WH-DEL,333,33
SKU00645,Product 645,Sports,WH-MUM,192,36
SKU00646,Product 646,Apparel,WH-MUM,467,50
SKU00647,Product 647,Electronics,WH-PUN,,34
SKU00648,Product 648,Home,WH-DEL,314,18
SKU00649,Product 649,Home,WH-BLR,109,45
SKU00650,Product 650,Sports,WH-PUN,,49
SKU00651,Product 651,Sports,WH-DEL,,45
SKU00652,Product 652,Sports,WH-PUN,455,34
SKU00653,Product 653,Electronics,WH-PUN,390,14
SKU00654,Product 654,Electronics,WH-HYD,46,16
SKU00655,Product 655,Sports,WH-BLR,144,23
SKU00656,Product 656,Beauty,WH-DEL,360,25
SKU00657,Product 657,Beauty,WH-PUN,399,11
SKU00658,Product 658,Books,WH-MUM,259,45
SKU00659,Product 659,Sports,WH-MUM,339,26
SKU00660,Product 660,Toys,WH-MUM,400,23
SKU00661,Product 661,Toys,WH-HYD,410,18
SKU00662,Product 662,Electronics,WH-BLR,399,21
SKU00663,Product 663,Toys,WH-HYD,220,41
SKU00664,Product 664,Beauty,WH-BLR,437,45
SKU00665,Product 665,Apparel,WH-DEL,400,47
SKU00666,Product 666,Books,WH-PUN,38,13
SKU00667,Product 667,Home,WH-BLR,410,42
SKU00668,Product 668,Home,WH-BLR,456,12
SKU00669,Product 669,Sports,WH-HYD,394,46
SKU00670,Product 670,Beauty,WH-MUM,495,34
SKU00671,Product 671,Books,WH-MUM,262,21
SKU00672,Product 672,Sports,WH-DEL,60,45
SKU00673,Product 673,Electronics,WH-DEL,388,43
SKU00674,Product 674,Books,WH-HYD,434,27
SKU00675,Product 675,Apparel,WH-PUN,236,15
SKU00676,Product 676,Books,WH-BLR,365,16
SKU00677,Product 677,Apparel,WH-HYD,62,32
SKU00678,Product 678,Books,WH-HYD,316,29
SKU00679,Product 679,Electronics,WH-BLR,198,13
SKU00680,Product 680,Books,WH-BLR,67,16
SKU00681,Product 681,Electronics,WH-HYD,68,43
SKU00682,Product 682,Beauty,WH-DEL,58,29
SKU00683,Product 683,Books,WH-BLR,90,18
SKU00684,Product 684,Beauty,WH-MUM,,43
SKU00685,Product 685,Sports,WH-DEL,278,15
SKU00686,Product 686,Home,WH-PUN,272,20
SKU00687,Product 687,Beauty,WH-BLR,12,11
SKU00688,Product 688,Home,WH-DEL,438,34
SKU00689,Product 689,Apparel,WH-HYD,176,20
SKU00690,Product 690,Beauty,WH-DEL,448,45
SKU00691,Product 691,Sports,WH-DEL,454,10
SKU00692,Product 692,Home,WH-BLR,294,16
SKU00693,Product 693,Electronics,WH-DEL,478,14
SKU00694,Product 694,Sports,WH-BLR,235,30
SKU00695,Product 695,Apparel,WH-HYD,32,50
SKU00696,Product 696,Apparel,WH-BLR,86,44
SKU00697,Product 697,Electronics,WH-DEL,333,23
SKU00698,Product 698,Beauty,WH-DEL,339,21
SKU00699,Product 699,Toys,WH-PUN,15,45
SKU00700,Product 700,Toys,WH-DEL,454,48
SKU00701,Product 701,Electronics,WH-DEL,159,27
SKU00702,Product 702,Sports,WH-HYD,198,15
SKU00703,Product 703,Books,WH-BLR,443,35
SKU00704,Product 704,Beauty,WH-HYD,18,19
SKU00705,Product 705,Beauty,WH-BLR,457,12
SKU00706,Product 706,Books,WH-MUM,323,33
SKU00707,Product 707,Books,WH-PUN,24,45
SKU00708,Product 708,Beauty,WH-BLR,3,32
SKU00709,Product 709,Apparel,WH-BLR,117,33
SKU00710,Product 710,Electronics,WH-HYD,13,21
SKU00711,Product 711,Apparel,WH-MUM,215,14
SKU00712,Product 712,Home,WH-PUN,18,27
SKU00713,Product 713,Electronics,WH-HYD,193,25
SKU00714,Product 714,Home,WH-DEL,18,31
SKU00715,Product 715,Apparel,WH-BLR,51,18
SKU00716,Product 716,Sports,WH-HYD,15,38
SKU00717,Product 717,Electronics,WH-PUN,103,19
SKU00718,Product 718,Electronics,WH-HYD,150,29
SKU00719,Product 719,Books,WH-BLR,47,31
SKU00720,Product 720,Books,WH-HYD,290,36
SKU00721,Product 721,Apparel,WH-BLR,172,46
SKU00722,Product 722,Apparel,WH-HYD,25,24
SKU00723,Product 723,Sports,WH-MUM,338,40
SKU00724,Product 724,Apparel,WH-BLR,142,48
SKU00725,Product 725,Sports,WH-MUM,51,42
SKU00726,Product 726,Books,WH-DEL,9,11
SKU00727,Product 727,Sports,WH-MUM,407,16
SKU00728,Product 728,Apparel,WH-HYD,200,41
SKU00729,Product 729,Electronics,WH-DEL,184,29
SKU00730,Product 730,Sports,WH-BLR,220,17
SKU00731,Product 731,Beauty,WH-MUM,137,10
SKU00732,Product 732,Toys,WH-DEL,494,24
SKU00733,Product 733,Home,WH-MUM,295,33
SKU00734,Product 734,Books,WH-MUM,261,34
SKU00735,Product 735,Books,WH-MUM,440,20
SKU00736,Product 736,Electronics,WH-PUN,30,16
SKU00737,Product 737,Books,WH-PUN,390,11
SKU00738,Product 738,Apparel,WH-BLR,71,10
SKU00739,Product 739,Beauty,WH-MUM,48,16
SKU00740,Product 740,Sports,WH-PUN,307,48
SKU00741,Product 741,Beauty,WH-DEL,3,48
SKU00742,Product 742,Toys,WH-HYD,57,32
SKU00743,Product 743,Beauty,WH-MUM,16,17
SKU00744,Product 744,Books,WH-PUN,470,20
SKU00745,Product 745,Toys,WH-HYD,199,40
SKU00746,Product 746,Home,WH-DEL,324,27
SKU00747,Product 747,Electronics,WH-HYD,205,20
SKU00748,Product 748,Apparel,WH-PUN,338,50
SKU00749,Product 749,Home,WH-BLR,484,48
SKU00750,Product 750,Beauty,WH-MUM,345,37
SKU00751,Product 751,Books,WH-PUN,275,50
SKU00752,Product 752,Toys,WH-BLR,255,10
SKU00753,Product 753,Electronics,WH-MUM,72,45
SKU00754,Product 754,Electronics,WH-DEL,248,24
SKU00755,Product 755,Toys,WH-MUM,196,24
SKU00756,Product 756,Beauty,WH-HYD,145,28
SKU00757,Product 757,Home,WH-MUM,45,19
SKU00758,Product 758,Books,WH-HYD,369,17
SKU00759,Product 759,Sports,WH-HYD,351,28
SKU00760,Product 760,Apparel,WH-DEL,172,28
SKU00761,Product 761,Sports,WH-MUM,186,32
SKU00762,Product 762,Sports,WH-DEL,7,13
SKU00763,Product 763,Books,WH-PUN,74,11
SKU00764,Product 764,Books,WH-PUN,218,32
SKU00765,Product 765,Beauty,WH-BLR,156,30
SKU00766,Product 766,Home,WH-BLR,217,38
SKU00767,Product 767,Apparel,WH-PUN,352,26
SKU00768,Product 768,Beauty,WH-DEL,104,12
SKU00769,Product 769,Toys,WH-PUN,488,11
SKU00770,Product 770,Sports,WH-BLR,289,26
SKU00771,Product 771,Electronics,WH-PUN,165,17
SKU00772,Product 772,Books,WH-HYD,135,29
SKU00773,Product 773,Electronics,WH-BLR,226,22
SKU00774,Product 774,Electronics,WH-HYD,214,28
SKU00775,Product 775,Beauty,WH-DEL,57,37
SKU00776,Product 776,Apparel,WH-BLR,6,33
SKU00777,Product 777,Home,WH-MUM,86,22
SKU00778,Product 778,Books,WH-DEL,338,22
SKU00779,Product 779,Books,WH-DEL,130,38
SKU00780,Product 780,Apparel,WH-BLR,215,44
SKU00781,Product 781,Sports,WH-MUM,14,29
SKU00782,Product 782,Electronics,WH-HYD,474,33
SKU00783,Product 783,Books,WH-DEL,136,16
SKU00784,Product 784,Apparel,WH-HYD,198,49
SKU00785,Product 785,Home,WH-PUN,18,27
SKU00786,Product 786,Apparel,WH-PUN,283,17
SKU00787,Product 787,Apparel,WH-PUN,228,23
SKU00788,Product 788,Toys,WH-PUN,108,35
SKU00789,Product 789,Books,WH-DEL,316,11
SKU00790,Product 790,Toys,WH-PUN,389,20
SKU00791,Product 791,Sports,WH-HYD,410,32
SKU00792,Product 792,Electronics,WH-BLR,222,13
SKU00793,Product 793,Toys,WH-HYD,400,28
SKU00794,Product 794,Home,WH-HYD,197,40
SKU00795,Product 795,Home,WH-HYD,192,45
SKU00796,Product 796,Home,WH-HYD,418,20
SKU00797,Product 797,Electronics,WH-PUN,169,26
SKU00798,Product 798,Home,WH-DEL,471,14
SKU00799,Product 799,Toys,WH-MUM,332,25
SKU00800,Product 800,Toys,WH-PUN,406,47
SKU00801,Product 801,Apparel,WH-MUM,289,39
SKU00802,Product 802,Electronics,WH-PUN,451,47
SKU00803,Product 803,Apparel,WH-PUN,452,37
SKU00804,Product 804,Electronics,WH-BLR,61,43
SKU00805,Product 805,Books,WH-MUM,176,16
SKU00806,Product 806,Apparel,WH-PUN,128,19
SKU00807,Product 807,Books,WH-MUM,165,19
SKU00808,Product 808,Apparel,WH-BLR,5,44
SKU00809,Product 809,Beauty,WH-MUM,389,46
SKU00810,Product 810,Sports,WH-DEL,60,46
SKU00811,Product 811,Toys,WH-PUN,405,12
SKU00812,Product 812,Home,WH-BLR,398,43
SKU00813,Product 813,Apparel,WH-PUN,438,12
SKU00814,Product 814,Toys,WH-MUM,435,22
SKU00815,Product 815,Beauty,WH-HYD,7,24
SKU00816,Product 816,Electronics,WH-PUN,455,24
SKU00817,Product 817,Toys,WH-DEL,,24
SKU00818,Product 818,Sports,WH-MUM,287,11
SKU00819,Product 819,Books,WH-HYD,53,50
SKU00820,Product 820,Beauty,WH-HYD,243,47
SKU00821,Product 821,Books,WH-DEL,72,47
SKU00822,Product 822,Toys,WH-DEL,,11
SKU00823,Product 823,Electronics,WH-HYD,168,16
SKU00824,Product 824,Beauty,WH-DEL,296,48
SKU00825,Product 825,Beauty,WH-MUM,181,29
SKU00826,Product 826,Books,WH-MUM,178,11
SKU00827,Product 827,Beauty,WH-PUN,435,17
SKU00828,Product 828,Home,WH-BLR,455,42
SKU00829,Product 829,Toys,WH-HYD,232,40
SKU00830,Product 830,Sports,WH-MUM,106,25
SKU00831,Product 831,Toys,WH-MUM,59,33
SKU00832,Product 832,Beauty,WH-HYD,211,48
SKU00833,Product 833,Sports,WH-HYD,161,49
SKU00834,Product 834,Sports,WH-HYD,83,21
SKU00835,Product 835,Beauty,WH-BLR,377,20
SKU00836,Product 836,Beauty,WH-BLR,366,20
SKU00837,Product 837,Home,WH-BLR,493,41
SKU00838,Product 838,Toys,WH-DEL,,22
SKU00839,Product 839,Toys,WH-PUN,346,15
SKU00840,Product 840,Books,WH-DEL,292,30
SKU00841,Product 841,Beauty,WH-MUM,209,16
SKU00842,Product 842,Home,WH-DEL,473,24
SKU00843,Product 843,Apparel,WH-DEL,157,38
SKU00844,Product 844,Sports,WH-BLR,203,19
SKU00845,Product 845,Sports,WH-PUN,486,38
SKU00846,Product 846,Toys,WH-PUN,196,15
SKU00847,Product 847,Books,WH-HYD,328,12
SKU00848,Product 848,Home,WH-DEL,477,47
SKU00849,Product 849,Beauty,WH-DEL,52,20
SKU00850,Product 850,Home,WH-BLR,348,25
SKU00851,Product 851,Books,WH-BLR,219,38
SKU00852,Product 852,Books,WH-BLR,128,39
SKU00853,Product 853,Sports,WH-DEL,127,14
SKU00854,Product 854,Electronics,WH-PUN,111,26
SKU00855,Product 855,Home,WH-DEL,98,22
SKU00856,Product 856,Toys,WH-HYD,176,17
SKU00857,Product 857,Beauty,WH-PUN,412,19
SKU00858,Product 858,Electronics,WH-DEL,211,16
SKU00859,Product 859,Home,WH-HYD,379,34
SKU00860,Product 860,Apparel,WH-DEL,473,38
SKU00861,Product 861,Home,WH-HYD,104,44
SKU00862,Product 862,Toys,WH-BLR,246,32
SKU00863,Product 863,Electronics,WH-MUM,159,30
SKU00864,Product 864,Home,WH-HYD,477,29
SKU00865,Product 865,Apparel,WH-DEL,231,16
SKU00866,Product 866,Beauty,WH-PUN,398,44
SKU00867,Product 867,Sports,WH-BLR,167,35
SKU00868,Product 868,Apparel,WH-HYD,206,50
SKU00869,Product 869,Electronics,WH-DEL,371,44
SKU00870,Product 870,Books,WH-PUN,444,48
SKU00871,Product 871,Apparel,WH-PUN,137,22
SKU00872,Product 872,Electronics,WH-MUM,23,45
SKU00873,Product 873,Home,WH-HYD,341,42
SKU00874,Product 874,Electronics,WH-HYD,376,33
SKU00875,Product 875,Beauty,WH-DEL,461,43
SKU00876,Product 876,Electronics,WH-MUM,271,14
SKU00877,Product 877,Books,WH-PUN,260,12
SKU00878,Product 878,Books,WH-BLR,384,28
SKU00879,Product 879,Beauty,WH-BLR,145,45
SKU00880,Product 880,Toys,WH-BLR,269,37
SKU00881,Product 881,Beauty,WH-BLR,33,26
SKU00882,Product 882,Beauty,WH-DEL,354,44
SKU00883,Product 883,Apparel,WH-HYD,234,22
SKU00884,Product 884,Home,WH-PUN,40,22
SKU00885,Product 885,Electronics,WH-PUN,353,15
SKU00886,Product 886,Beauty,WH-BLR,97,19
SKU00887,Product 887,Books,WH-BLR,301,43
SKU00888,Product 888,Electronics,WH-MUM,381,31
SKU00889,Product 889,Books,WH-BLR,3,10
SKU00890,Product 890,Books,WH-PUN,397,24
SKU00891,Product 891,Sports,WH-DEL,141,15
SKU00892,Product 892,Home,WH-HYD,205,36
SKU00893,Product 893,Sports,WH-BLR,130,40
SKU00894,Product 894,Sports,WH-HYD,101,45
SKU00895,Product 895,Electronics,WH-BLR,414,24
SKU00896,Product 896,Books,WH-HYD,474,18
SKU00897,Product 897,Books,WH-BLR,454,50
SKU00898,Product 898,Toys,WH-PUN,249,16
SKU00899,Product 899,Electronics,WH-MUM,285,32
SKU00900,Product 900,Apparel,WH-PUN,459,21
SKU00901,Product 901,Books,WH-PUN,186,44
SKU00902,Product 902,Electronics,WH-BLR,127,15
SKU00903,Product 903,Beauty,WH-HYD,102,14
SKU00904,Product 904,Electronics,WH-BLR,208,25
SKU00905,Product 905,Home,WH-DEL,257,40
SKU00906,Product 906,Sports,WH-HYD,388,35
SKU00907,Product 907,Apparel,WH-PUN,6,41
SKU00908,Product 908,Sports,WH-DEL,158,40
SKU00909,Product 909,Beauty,WH-MUM,81,43
SKU00910,Product 910,Electronics,WH-DEL,260,31
SKU00911,Product 911,Electronics,WH-BLR,355,47
SKU00912,Product 912,Beauty,WH-HYD,45,44
SKU00913,Product 913,Apparel,WH-PUN,38,42
SKU00914,Product 914,Apparel,WH-HYD,342,49
SKU00915,Product 915,Apparel,WH-PUN,324,44
SKU00916,Product 916,Books,WH-PUN,168,24
SKU00917,Product 917,Toys,WH-DEL,482,45
SKU00918,Product 918,Apparel,WH-BLR,457,38
SKU00919,Product 919,Sports,WH-DEL,330,27
SKU00920,Product 920,Sports,WH-MUM,217,25
SKU00921,Product 921,Home,WH-BLR,303,36
SKU00922,Product 922,Sports,WH-BLR,302,25
SKU00923,Product 923,Toys,WH-BLR,484,12
SKU00924,Product 924,Apparel,WH-MUM,224,42
SKU00925,Product 925,Electronics,WH-DEL,212,31
SKU00926,Product 926,Toys,WH-BLR,221,24
SKU00927,Product 927,Toys,WH-HYD,26,41
SKU00928,Product 928,Electronics,WH-DEL,282,46
SKU00929,Product 929,Beauty,WH-HYD,143,12
SKU00930,Product 930,Home,WH-DEL,43,19
SKU00931,Product 931,Electronics,WH-MUM,287,28
SKU00932,Product 932,Electronics,WH-BLR,224,12
SKU00933,Product 933,Sports,WH-BLR,,36
SKU00934,Product 934,Home,WH-PUN,65,38
SKU00935,Product 935,Sports,WH-MUM,157,35
SKU00936,Product 936,Apparel,WH-HYD,95,44
SKU00937,Product 937,Sports,WH-HYD,331,14
SKU00938,Product 938,Apparel,WH-BLR,245,38
SKU00939,Product 939,Beauty,WH-DEL,235,36
SKU00940,Product 940,Toys,WH-BLR,498,49
SKU00941,Product 941,Books,WH-MUM,448,50
SKU00942,Product 942,Books,WH-BLR,33,36
SKU00943,Product 943,Sports,WH-PUN,285,13
SKU00944,Product 944,Home,WH-HYD,218,28
SKU00945,Product 945,Books,WH-HYD,38,47
SKU00946,Product 946,Home,WH-BLR,280,36
SKU00947,Product 947,Books,WH-BLR,207,25
SKU00948,Product 948,Books,WH-MUM,243,36
SKU00949,Product 949,Electronics,WH-PUN,399,27
SKU00950,Product 950,Apparel,WH-MUM,181,40
SKU00951,Product 951,Beauty,WH-HYD,231,43
SKU00952,Product 952,Sports,WH-BLR,185,49
SKU00953,Product 953,Home,WH-PUN,141,24
SKU00954,Product 954,Electronics,WH-PUN,211,42
SKU00955,Product 955,Books,WH-BLR,466,38
SKU00956,Product 956,Home,WH-PUN,149,46
SKU00957,Product 957,Apparel,WH-BLR,462,49
SKU00958,Product 958,Beauty,WH-DEL,453,28
SKU00959,Product 959,Home,WH-MUM,66,30
SKU00960,Product 960,Apparel,WH-MUM,2,34
SKU00961,Product 961,Books,WH-DEL,254,19
SKU00962,Product 962,Beauty,WH-PUN,61,21
SKU00963,Product 963,Home,WH-PUN,316,45
SKU00964,Product 964,Electronics,WH-HYD,279,16
SKU00965,Product 965,Electronics,WH-BLR,370,38
SKU00966,Product 966,Beauty,WH-BLR,369,20
SKU00967,Product 967,Home,WH-DEL,301,24
SKU00968,Product 968,Toys,WH-PUN,427,11
SKU00969,Product 969,Apparel,WH-HYD,155,26
SKU00970,Product 970,Books,WH-BLR,46,37
SKU00971,Product 971,Toys,WH-PUN,312,10
SKU00972,Product 972,Books,WH-HYD,262,30
SKU00973,Product 973,Toys,WH-DEL,163,10
SKU00974,Product 974,Beauty,WH-DEL,268,49
SKU00975,Product 975,Sports,WH-HYD,422,10
SKU00976,Product 976,Beauty,WH-PUN,443,23
SKU00977,Product 977,Toys,WH-BLR,319,15
SKU00978,Product 978,Apparel,WH-PUN,120,29
SKU00979,Product 979,Apparel,WH-HYD,16,33
SKU00980,Product 980,Home,WH-BLR,301,32
SKU00981,Product 981,Electronics,WH-DEL,461,35
SKU00982,Product 982,Beauty,WH-MUM,191,33
SKU00983,Product 983,Beauty,WH-MUM,163,43
SKU00984,Product 984,Apparel,WH-BLR,193,45
SKU00985,Product 985,Electronics,WH-HYD,36,10
SKU00986,Product 986,Home,WH-HYD,401,13
SKU00987,Product 987,Home,WH-MUM,446,40
SKU00988,Product 988,Sports,WH-MUM,107,17
SKU00989,Product 989,Sports,WH-HYD,26,10
SKU00990,Product 990,Electronics,WH-HYD,398,34
SKU00991,Product 991,Electronics,WH-HYD,423,14
SKU00992,Product 992,Home,WH-BLR,337,15
SKU00993,Product 993,Beauty,WH-HYD,225,11
SKU00994,Product 994,Books,WH-BLR,411,28
SKU00995,Product 995,Books,WH-MUM,149,34
SKU00996,Product 996,Beauty,WH-PUN,307,15
SKU00997,Product 997,Electronics,WH-MUM,261,23
SKU00998,Product 998,Toys,WH-HYD,117,49
SKU00999,Product 999,Beauty,WH-MUM,499,39
SKU01000,Product 1000,Toys,WH-MUM,170,26
SKU01001,Product 1001,Toys,WH-DEL,201,34
SKU01002,Product 1002,Apparel,WH-MUM,284,21
SKU01003,Product 1003,Electronics,WH-MUM,213,22
SKU01004,Product 1004,Toys,WH-PUN,120,44
SKU01005,Product 1005,Toys,WH-MUM,80,48
SKU01006,Product 1006,Sports,WH-HYD,360,47
SKU01007,Product 1007,Beauty,WH-DEL,204,44
SKU01008,Product 1008,Toys,WH-DEL,360,42
SKU01009,Product 1009,Toys,WH-MUM,238,43
SKU01010,Product 1010,Electronics,WH-MUM,284,16
SKU01011,Product 1011,Books,WH-DEL,148,22
SKU01012,Product 1012,Apparel,WH-MUM,214,43
SKU01013,Product 1013,Home,WH-MUM,227,16
SKU01014,Product 1014,Toys,WH-HYD,70,17
SKU01015,Product 1015,Sports,WH-BLR,464,38
SKU01016,Product 1016,Electronics,WH-BLR,313,20
SKU01017,Product 1017,Books,WH-PUN,335,23
SKU01018,Product 1018,Electronics,WH-PUN,450,28
SKU01019,Product 1019,Apparel,WH-DEL,150,20
SKU01020,Product 1020,Toys,WH-BLR,43,27
SKU01021,Product 1021,Books,WH-MUM,435,31
SKU01022,Product 1022,Beauty,WH-PUN,425,49
SKU01023,Product 1023,Electronics,WH-DEL,305,40
SKU01024,Product 1024,Home,WH-HYD,94,34
SKU01025,Product 1025,Toys,WH-PUN,400,41
SKU01026,Product 1026,Apparel,WH-DEL,67,34
SKU01027,Product 1027,Apparel,WH-HYD,328,32
SKU01028,Product 1028,Toys,WH-PUN,228,22
SKU01029,Product 1029,Books,WH-DEL,226,33
SKU01030,Product 1030,Toys,WH-DEL,55,28
SKU01031,Product 1031,Apparel,WH-HYD,50,41
SKU01032,Product 1032,Beauty,WH-HYD,233,41
SKU01033,Product 1033,Home,WH-PUN,310,22
SKU01034,Product 1034,Apparel,WH-BLR,380,27
SKU01035,Product 1035,Sports,WH-HYD,445,40
SKU01036,Product 1036,Beauty,WH-DEL,111,47
SKU01037,Product 1037,Beauty,WH-MUM,215,31
SKU01038,Product 1038,Beauty,WH-PUN,399,17
SKU01039,Product 1039,Apparel,WH-DEL,414,48
SKU01040,Product 1040,Home,WH-MUM,156,11
SKU01041,Product 1041,Apparel,WH-PUN,472,49
SKU01042,Product 1042,Books,WH-MUM,452,29
SKU01043,Product 1043,Sports,WH-PUN,104,18
SKU01044,Product 1044,Toys,WH-PUN,193,38
SKU01045,Product 1045,Sports,WH-MUM,206,17
SKU01046,Product 1046,Books,WH-HYD,120,34
SKU01047,Product 1047,Home,WH-PUN,249,43
SKU01048,Product 1048,Toys,WH-PUN,218,48
SKU01049,Product 1049,Beauty,WH-PUN,298,10
SKU01050,Product 1050,Toys,WH-HYD,265,43
