order_item_id,order_id,sku,quantity,unit_price
OI00000545,ORD0003297,SKU02306,10,784.15
OI00000546,ORD0025398,SKU04583,,1376.64
OI00000547,ORD0037208,SKU04242,9,2090.04
OI00000548,ORD0027902,SKU00836,5,2839.44
OI00000549,ORD0043112,SKU00659,9,339.33
OI00000550,ORD0040728,SKU01247,6,645.86
OI00000551,ORD0049311,SKU02862,3,1114.77
OI00000552,ORD0040832,SKU04321,6,698.62
OI00000553,ORD0028687,SKU02965,2,1316.56
OI00000554,ORD0019011,SKU04089,3,251.48
OI00000555,ORD0016235,SKU02500,5,207.07
OI00000556,ORD0029360,SKU02746,3,1577.45
OI00000557,ORD0030691,SKU04835,5,1370.54
OI00000558,ORD0002808,SKU02185,1,1911.3
OI00000559,ORD0049660,SKU04232,1,2746.33
OI00000560,ORD0033639,SKU04154,5,760.32
OI00000561,ORD0019336,SKU04764,9,-2632.23
OI00000562,ORD0039173,SKU00558,7,2288.26
OI00000563,ORD0021739,SKU03289,10,1008.17
OI00000564,ORD0025880,SKU03753,3,2942.9
OI00000565,ORD0003565,SKU04747,1,1259.22
OI00000566,ORD0028109,SKU04913,1,1522.2
OI00000567,ORD0031698,SKU04071,8,496.81
OI00000568,ORD0001972,SKU01501,9,1398.32
OI00000569,ORD0039980,SKU00581,7,1623.35
OI00000570,ORD0021889,SKU01767,1,1491.04
OI00000571,ORD0018456,SKU04715,2,424.96
OI00000572,ORD0026533,SKU03346,6,729.44
OI00000573,ORD0033206,SKU00710,3,1075.93
OI00000574,ORD0007243,SKU01093,3,2412.01
OI00000575,ORD0021059,SKU01544,9,927.62
OI00000576,ORD0027403,SKU01738,3,832.05
OI00000577,ORD0030111,SKU00550,10,1868.29
OI00000578,ORD0040431,SKU01506,4,2590.09
OI00000579,ORD0026539,SKU02000,5,1101.91
OI00000580,ORD0045974,SKU02584,2,2386.76
OI00000581,ORD0011195,SKU00956,6,2578.65
OI00000582,ORD0025300,SKU02256,9,2911.0
OI00000583,ORD0026482,SKU04451,3,2619.79
OI00000584,ORD0029792,SKU04916,4,1073.08
OI00000585,ORD0049288,SKU04063,6,1299.96
OI00000586,ORD0024330,SKU02439,2,544.17
OI00000587,ORD0009882,SKU01090,3,2424.05
OI00000588,ORD0049329,SKU03900,5,475.78
OI00000589,ORD0015912,SKU04501,10,1987.8
OI00000590,ORD0047713,SKU00943,9,2080.9
OI00000591,ORD0032254,SKU02965,5,554.98
OI00000592,ORD0041448,SKU01086,1,2222.29
OI00000593,ORD0014735,SKU00599,9,2637.34
OI00000594,ORD0006214,SKU04288,3,1210.66
OI00000595,ORD0002690,SKU00673,4,1366.7
OI00000596,ORD0011163,SKU01921,2,1810.07
OI00000597,ORD0002420,SKU03375,4,2348.54
OI00000598,ORD0036225,SKU00570,5,2133.78
OI00000599,ORD0025689,SKU00969,7,2610.51
OI00000600,ORD0003366,SKU00738,10,891.59
OI00000601,ORD0024383,SKU03561,9,1378.82
OI00000602,ORD0042318,SKU04379,4,946.16
OI00000603,ORD0002833,SKU04861,8,1105.58
OI00000604,ORD0027572,SKU04865,9,339.2
OI00000605,ORD0036810,SKU02977,4,2330.21
OI00000606,ORD0025571,SKU02367,9,2391.69
OI00000607,ORD0007072,SKU03810,5,2563.95
OI00000608,ORD0010723,SKU00942,3,1132.72
OI00000609,ORD0046004,SKU04126,10,1799.2
OI00000610,ORD0024446,SKU02513,1,2300.05
OI00000611,ORD0041273,SKU03351,5,584.01
OI00000612,ORD0023828,SKU01383,4,1897.14
OI00000613,ORD0039361,SKU00443,4,2308.47
OI00000614,ORD0045610,SKU02709,2,407.58
OI00000615,ORD0026912,SKU04974,5,1705.64
OI00000616,ORD0028135,SKU02654,10,2445.18
OI00000617,ORD0006196,SKU03721,8,135.09
OI00000618,ORD0040774,SKU01829,2,701.22
OI00000619,ORD0047572,SKU03698,5,1350.56
OI00000620,ORD0044693,SKU04792,10,1286.78
OI00000621,ORD0005079,SKU00475,10,2146.1
OI00000622,ORD0022531,SKU03159,6,1702.11
OI00000623,ORD0032134,SKU04785,7,2339.67
OI00000624,ORD0037433,SKU03816,2,217.52
OI00000625,ORD0006758,SKU03132,9,471.62
OI00000626,ORD0003896,SKU04095,7,2355.6
OI00000627,ORD0027670,SKU00117,9,1602.83
OI00000628,ORD0006674,SKU02626,2,127.38
OI00000629,ORD0011114,SKU01883,9,2643.85
OI00000630,ORD0041396,SKU02959,5,2710.55
OI00000631,ORD0035342,SKU02496,6,903.5
OI00000632,ORD0014882,SKU04584,7,2677.05
OI00000633,ORD0015261,SKU03048,10,900.8
OI00000634,ORD0035678,SKU01017,5,934.08
OI00000635,ORD0000794,SKU00410,2,592.89
OI00000636,ORD0045512,SKU02978,3,1130.63
OI00000637,ORD0030661,SKU01057,8,621.73
OI00000638,ORD0020362,SKU04564,4,-1667.92
OI00000639,ORD0022446,SKU00863,3,637.4
OI00000640,ORD0036358,SKU00685,7,1293.81
OI00000641,ORD0022731,SKU00531,6,1149.75
OI00000642,ORD0038007,SKU00200,4,961.49
OI00000643,ORD0006550,SKU00096,4,1321.37
OI00000644,ORD0022332,SKU00270,2,899.67
OI00000645,ORD0038058,SKU04563,3,1739.95
OI00000646,ORD0014562,SKU03858,9,646.78
OI00000647,ORD0047717,SKU02343,6,221.97
OI00000648,ORD0023769,SKU04286,1,2717.89
OI00000649,ORD0006292,SKU02128,9,2021.28
OI00000650,ORD0018207,SKU04117,4,2836.92
OI00000651,ORD0029170,SKU04950,2,547.62
OI00000652,ORD0035437,SKU04855,4,1868.04
OI00000653,ORD0015277,SKU00286,7,1708.06
OI00000654,ORD0041591,SKU03624,5,1179.24
OI00000655,ORD0019340,SKU04486,7,2406.83
OI00000656,ORD0023845,SKU01025,9,360.76
OI00000657,ORD0027367,SKU03701,8,484.89
OI00000658,ORD0003222,SKU02571,8,930.56
OI00000659,ORD0030815,SKU01736,2,2158.25
OI00000660,ORD0017252,SKU01645,8,1185.31
OI00000661,ORD0046878,SKU02589,3,2315.76
OI00000662,ORD0001955,SKU00389,5,1815.32
OI00000663,ORD0013822,SKU00913,1,1961.75
OI00000664,ORD0031168,SKU03917,5,1269.11
OI00000665,ORD0009753,SKU02562,8,2938.35
OI00000666,ORD0011660,SKU01032,5,1976.5
OI00000667,ORD0003846,SKU01507,3,2180.16
OI00000668,ORD0046590,SKU04735,7,1962.45
OI00000669,ORD0027416,SKU02332,8,2499.9
OI00000670,ORD0011415,SKU04252,10,2401.64
OI00000671,ORD0015594,SKU00759,1,1527.2
OI00000672,ORD0015072,SKU01796,9,244.47
OI00000673,ORD0042346,SKU03922,10,728.81
OI00000674,ORD0025620,SKU03037,5,325.08
OI00000675,ORD0041248,SKU01478,2,501.7
OI00000676,ORD0041063,SKU03150,4,2531.89
OI00000677,ORD0036920,SKU02565,2,2184.84
OI00000678,ORD0033789,SKU00118,1,2750.97
OI00000679,ORD0027521,SKU03868,10,397.85
OI00000680,ORD0010547,SKU01107,10,609.83
OI00000681,ORD0037340,SKU04651,3,300.4
OI00000682,ORD0046237,SKU04931,2,2213.58
OI00000683,ORD0019722,SKU04543,4,1673.52
OI00000684,ORD0007381,SKU03256,1,1964.96
OI00000685,ORD0041528,SKU00390,9,1286.0
OI00000686,ORD0044816,SKU02994,4,1845.08
OI00000687,ORD0014257,SKU04443,8,388.64
OI00000688,ORD0033912,SKU04904,5,928.95
OI00000689,ORD0031227,SKU02457,8,1212.02
OI00000690,ORD0007960,SKU01476,7,1265.85
OI00000691,ORD0010970,SKU02684,5,2810.49
OI00000692,ORD0035784,SKU01045,1,963.84
OI00000693,ORD0026731,SKU02052,7,1269.31
OI00000694,ORD0020533,SKU01289,10,1581.69
OI00000695,ORD0002127,SKU04800,2,2965.24
OI00000696,ORD0032210,SKU02602,9,2082.17
OI00000697,ORD0027976,SKU04058,7,1531.98
OI00000698,ORD0038147,SKU03461,6,786.24
OI00000699,ORD0003333,SKU00687,1,2576.53
OI00000700,ORD0013241,SKU02635,2,384.5
OI00000701,ORD0023343,SKU04928,3,2029.46
OI00000702,ORD0011524,SKU03161,6,1723.83
OI00000703,ORD0001582,SKU04580,5,2410.68
OI00000704,ORD0029345,SKU02332,8,196.59
OI00000705,ORD0032455,SKU00419,4,431.12
OI00000706,ORD0038311,SKU02017,9,435.69
OI00000707,ORD0030433,SKU02724,1,512.49
OI00000708,ORD0008781,SKU00334,2,2225.54
OI00000709,ORD0010551,SKU02427,1,1277.23
OI00000710,ORD0035150,SKU04211,8,1731.61
OI00000711,ORD0001771,SKU01237,8,1099.79
OI00000712,ORD0037860,SKU01372,4,2735.99
OI00000713,ORD0035749,SKU00435,9,313.82
OI00000714,ORD0026971,SKU00095,6,373.36
OI00000715,ORD0032478,SKU03618,6,2766.32
OI00000716,ORD0031758,SKU03110,3,469.79
OI00000717,ORD0048377,SKU00050,8,2445.89
OI00000718,ORD0006416,SKU03679,3,1404.71
OI00000719,ORD0016836,SKU03291,4,1987.14
OI00000720,ORD0028591,SKU01282,6,1966.21
OI00000721,ORD0024582,SKU01110,8,643.69
OI00000722,ORD0002108,SKU02591,4,638.49
OI00000723,ORD0043959,SKU03204,6,-2865.08
OI00000724,ORD0028837,SKU03563,2,1373.33
OI00000725,ORD0016584,SKU00407,9,2104.39
OI00000726,ORD0000408,SKU00417,7,2026.2
OI00000727,ORD0015298,SKU03571,9,972.88
OI00000728,ORD0033530,SKU03153,7,2481.33
OI00000729,ORD0040894,SKU02698,8,834.13
OI00000730,ORD0025974,SKU03158,10,453.26
OI00000731,ORD0024909,SKU00162,5,1047.55
OI00000732,ORD0049352,SKU03060,8,2399.78
OI00000733,ORD0008692,SKU04408,1,783.79
OI00000734,ORD0026279,SKU02839,7,2402.92
OI00000735,ORD0001109,SKU03485,8,1816.2
OI00000736,ORD0009088,SKU02300,5,844.05
OI00000737,ORD0017654,SKU02557,5,1473.7
OI00000738,ORD0018146,SKU01476,2,1363.78
OI00000739,ORD0036034,SKU00964,9,1643.14
OI00000740,ORD0019895,SKU03343,9,2444.65
OI00000741,ORD0015756,SKU04481,3,825.59
OI00000742,ORD0042933,SKU02774,9,481.66
OI00000743,ORD0032848,SKU01521,9,429.32
OI00000744,ORD0014983,SKU00155,10,1728.97
OI00000745,ORD0031230,SKU02177,8,1188.92
OI00000746,ORD0012563,SKU00570,7,2873.22
OI00000747,ORD0014946,SKU02222,4,1876.93
OI00000748,ORD0032134,SKU01173,3,2426.03
OI00000749,ORD0010703,SKU03001,4,2624.26
OI00000750,ORD0045423,SKU03773,,2509.06
OI00000751,ORD0008671,SKU02340,7,2805.79
OI00000752,ORD0026711,SKU00595,6,2893.4
OI00000753,ORD0044540,SKU02315,9,1177.4
OI00000754,ORD0016090,SKU00227,9,1831.24
OI00000755,ORD0014665,SKU01053,5,1044.61
OI00000756,ORD0026634,SKU04813,,372.71
OI00000757,ORD0047374,SKU02334,3,1006.25
OI00000758,ORD0004033,SKU03018,8,2471.11
OI00000759,ORD0034382,SKU03945,9,2432.97
OI00000760,ORD0007470,SKU01181,6,2935.41
OI00000761,ORD0024386,SKU02599,8,2890.67
OI00000762,ORD0045066,SKU01723,9,1624.72
OI00000763,ORD0048642,SKU03077,3,2951.05
OI00000764,ORD0007578,SKU04723,8,2074.92
OI00000765,ORD0039145,SKU02944,5,1701.37
OI00000766,ORD0048318,SKU03492,6,905.89
OI00000767,ORD0003056,SKU03941,10,2059.09
OI00000768,ORD0006340,SKU00713,4,2343.51
OI00000769,ORD0033756,SKU04615,9,2896.41
OI00000770,ORD0004539,SKU04697,6,2379.78
OI00000771,ORD0043642,SKU00962,3,1720.7
OI00000772,ORD0046652,SKU03694,2,1309.51
OI00000773,ORD0033838,SKU03471,3,983.4
OI00000774,ORD0005309,SKU03285,9,883.99
OI00000775,ORD0036864,SKU01774,3,1077.98
OI00000776,ORD0011373,SKU01221,5,1192.44
OI00000777,ORD0025186,SKU04733,4,2056.93
OI00000778,ORD0038671,SKU03874,3,2806.64
OI00000779,ORD0006414,SKU03649,9,1819.81
OI00000780,ORD0017858,SKU00988,2,853.38
OI00000781,ORD0037833,SKU04198,3,2317.47
OI00000782,ORD0028319,SKU04431,4,1926.65
OI00000783,ORD0015967,SKU02263,4,1324.07
OI00000784,ORD0019870,SKU00736,4,1163.65
OI00000785,ORD0011361,SKU03850,10,2387.69
OI00000786,ORD0000089,SKU01560,6,1035.83
OI00000787,ORD0033673,SKU02548,2,1176.78
OI00000788,ORD0029945,SKU03520,10,236.36
OI00000789,ORD0047386,SKU01106,6,63.49
OI00000790,ORD0009413,SKU01259,1,2881.46
OI00000791,ORD0048594,SKU04579,10,2173.42
OI00000792,ORD0033171,SKU02319,3,1165.1
OI00000793,ORD0031575,SKU00842,2,1238.34
OI00000794,ORD0029899,SKU03718,2,1987.24
OI00000795,ORD0024181,SKU02246,3,1423.98
OI00000796,ORD0014078,SKU02205,8,253.18
OI00000797,ORD0000203,SKU00315,2,2297.07
OI00000798,ORD0026274,SKU00991,9,2238.16
OI00000799,ORD0032826,SKU03782,3,2192.11
OI00000800,ORD0048526,SKU00436,10,187.83
OI00000801,ORD0039134,SKU00947,5,1321.64
OI00000802,ORD0017785,SKU00630,3,2913.89
OI00000803,ORD0021058,SKU04938,9,2757.17
OI00000804,ORD0044637,SKU04109,8,498.08
OI00000805,ORD0048651,SKU02623,8,213.17
OI00000806,ORD0043485,SKU00667,5,55.85
OI00000807,ORD0037116,SKU01074,10,90.21
OI00000808,ORD0033804,SKU04039,9,2521.61
OI00000809,ORD0036023,SKU00323,4,1306.03
OI00000810,ORD0028732,SKU02101,2,1259.94
OI00000811,ORD0038926,SKU01913,8,1456.1
OI00000812,ORD0047434,SKU02649,10,644.6
OI00000813,ORD0025697,SKU04700,9,1270.42
OI00000814,ORD0043080,SKU02302,3,1080.21
OI00000815,ORD0013094,SKU01374,6,223.59
OI00000816,ORD0032278,SKU01277,4,2599.41
OI00000817,ORD0010567,SKU00918,8,1449.58
OI00000818,ORD0014624,SKU04591,8,2947.89
OI00000819,ORD0023311,SKU02796,2,2424.74
OI00000820,ORD0047511,SKU01510,,1521.26
OI00000821,ORD0025561,SKU00344,7,182.16
OI00000822,ORD0008118,SKU04162,8,2826.1
OI00000823,ORD0001155,SKU02990,7,1072.11
OI00000824,ORD0041018,SKU03390,1,122.17
OI00000825,ORD0017160,SKU03004,9,2512.94
OI00000826,ORD0007113,SKU00624,3,2735.98
OI00000827,ORD0011365,SKU02761,10,2710.48
OI00000828,ORD0038149,SKU01188,8,222.7
OI00000829,ORD0032052,SKU03913,1,532.01
OI00000830,ORD0044231,SKU04610,2,2742.2
OI00000831,ORD0034899,SKU00859,8,2035.33
OI00000832,ORD0003058,SKU01562,3,2940.32
OI00000833,ORD0049671,SKU04465,10,140.15
OI00000834,ORD0044480,SKU01298,4,662.58
OI00000835,ORD0011617,SKU02447,3,1312.13
OI00000836,ORD0049793,SKU01653,7,1508.16
OI00000837,ORD0048942,SKU01857,4,1255.41
OI00000838,ORD0010260,SKU04888,5,2819.2
OI00000839,ORD0039505,SKU03597,2,-2090.16
OI00000840,ORD0013065,SKU04049,3,587.83
OI00000841,ORD0004252,SKU04916,10,1453.17
OI00000842,ORD0016733,SKU03231,5,2112.57
OI00000843,ORD0028015,SKU03485,7,1181.37
OI00000844,ORD0032000,SKU03182,1,332.76
OI00000845,ORD0012248,SKU01055,7,1439.28
OI00000846,ORD0026869,SKU01634,3,1207.64
OI00000847,ORD0027809,SKU03413,10,2122.24
OI00000848,ORD0010224,SKU00064,3,470.73
OI00000849,ORD0046989,SKU00413,1,369.6
OI00000850,ORD0024787,SKU01711,4,1172.81
OI00000851,ORD0034160,SKU04812,7,2644.55
OI00000852,ORD0044249,SKU04740,5,782.49
OI00000853,ORD0047901,SKU00608,1,1569.2
OI00000854,ORD0017268,SKU01101,6,1876.1
OI00000855,ORD0033606,SKU00315,6,2871.38
OI00000856,ORD0004313,SKU02570,1,1600.07
OI00000857,ORD0009717,SKU00832,4,1969.41
OI00000858,ORD0005951,SKU00879,2,419.01
OI00000859,ORD0010196,SKU02084,9,2049.77
OI00000860,ORD0008252,SKU03626,6,160.42
OI00000861,ORD0042440,SKU00555,2,443.74
OI00000862,ORD0025690,SKU02236,10,2781.79
OI00000863,ORD0005038,SKU03596,3,1311.99
OI00000864,ORD0015322,SKU04294,9,1198.75
OI00000865,ORD0042207,SKU01262,7,605.64
OI00000866,ORD0036843,SKU02983,9,2968.15
OI00000867,ORD0046806,SKU03878,10,1888.09
OI00000868,ORD0038003,SKU00940,2,2655.19
OI00000869,ORD0046160,SKU01071,3,284.12
OI00000870,ORD0043045,SKU03048,9,1878.0
OI00000871,ORD0048344,SKU03626,9,1172.27
OI00000872,ORD0044713,SKU00836,10,2915.38
OI00000873,ORD0031828,SKU03815,5,2190.75
OI00000874,ORD0047461,SKU00620,5,1643.99
OI00000875,ORD0023581,SKU02883,6,1896.97
OI00000876,ORD0025680,SKU00911,3,2153.96
OI00000877,ORD0030348,SKU00077,9,806.31
OI00000878,ORD0014450,SKU01877,10,1809.19
OI00000879,ORD0020259,SKU04268,9,2519.71
OI00000880,ORD0041829,SKU00769,3,889.13
OI00000881,ORD0036737,SKU02356,8,875.44
OI00000882,ORD0019612,SKU02231,7,2164.53
OI00000883,ORD0014121,SKU02565,9,1743.01
OI00000884,ORD0031970,SKU01583,5,238.01
OI00000885,ORD0027887,SKU03745,8,571.88
OI00000886,ORD0029201,SKU04861,3,2796.07
OI00000887,ORD0021408,SKU03717,6,1014.49
OI00000888,ORD0034855,SKU00759,5,1822.72
OI00000889,ORD0025627,SKU00799,6,2650.86
OI00000890,ORD0046095,SKU04188,8,464.9
OI00000891,ORD0040864,SKU04831,2,872.89
OI00000892,ORD0008627,SKU02196,4,848.28
OI00000893,ORD0015028,SKU04148,4,2810.05
OI00000894,ORD0000222,SKU04655,9,497.52
OI00000895,ORD0007717,SKU04135,8,1694.75
OI00000896,ORD0006394,SKU04061,1,2598.04
OI00000897,ORD0047302,SKU03874,5,2597.84
OI00000898,ORD0009114,SKU00307,2,1858.73
OI00000899,ORD0015808,SKU04800,6,1873.54
OI00000900,ORD0017121,SKU02161,9,330.24
OI00000901,ORD0043459,SKU00140,4,1561.07
OI00000902,ORD0009649,SKU02264,6,838.27
OI00000903,ORD0001531,SKU02355,1,1942.62
OI00000904,ORD0016140,SKU00802,6,-1525.8
OI00000905,ORD0011511,SKU02562,7,1525.2
OI00000906,ORD0012134,SKU04380,10,392.87
OI00000907,ORD0017116,SKU02452,4,838.32
OI00000908,ORD0037082,SKU04552,,-934.53
OI00000909,ORD0028785,SKU03195,3,348.34
OI00000910,ORD0000685,SKU04029,7,1034.27
OI00000911,ORD0049073,SKU01977,3,2478.21
OI00000912,ORD0020045,SKU04873,5,2284.54
OI00000913,ORD0038343,SKU00652,4,1465.82
OI00000914,ORD0033975,SKU02205,2,2714.85
OI00000915,ORD0031532,SKU03319,8,365.43
OI00000916,ORD0019747,SKU04185,7,2178.97
OI00000917,ORD0032921,SKU04137,5,2920.54
OI00000918,ORD0042225,SKU00181,9,2674.34
OI00000919,ORD0000919,SKU01051,2,2345.87
OI00000920,ORD0013891,SKU02403,9,1606.04
OI00000921,ORD0001224,SKU01637,8,1668.0
OI00000922,ORD0046310,SKU03593,2,460.45
OI00000923,ORD0044190,SKU01826,3,690.42
OI00000924,ORD0007430,SKU03598,5,609.29
OI00000925,ORD0037231,SKU02883,1,1649.4
OI00000926,ORD0001221,SKU04600,6,579.25
OI00000927,ORD0048347,SKU02596,9,950.57
OI00000928,ORD0009076,SKU01976,7,2492.36
OI00000929,ORD0034400,SKU03985,8,996.3
OI00000930,ORD0016061,SKU00919,10,1322.55
OI00000931,ORD0034343,SKU04303,5,2544.56
OI00000932,ORD0036370,SKU04232,5,1238.93
OI00000933,ORD0040655,SKU01109,10,603.83
OI00000934,ORD0028765,SKU02266,5,2170.53
OI00000935,ORD0034845,SKU00574,9,178.62
OI00000936,ORD0038468,SKU04475,1,213.77
OI00000937,ORD0040547,SKU00014,5,2518.4
OI00000938,ORD0012034,SKU03136,3,110.34
OI00000939,ORD0019053,SKU02907,10,1981.12
OI00000940,ORD0008241,SKU01277,1,286.57
OI00000941,ORD0018831,SKU03295,2,1600.96
OI00000942,ORD0012983,SKU03640,3,801.65
OI00000943,ORD0006091,SKU02194,8,1315.43
OI00000944,ORD0044316,SKU04435,2,850.52
OI00000945,ORD0023623,SKU00394,1,2303.72
OI00000946,ORD0008069,SKU04088,10,2274.03
OI00000947,ORD0004110,SKU04396,7,450.91
OI00000948,ORD0023315,SKU04318,3,2518.76
OI00000949,ORD0027146,SKU02170,9,424.7
OI00000950,ORD0029620,SKU01364,3,1070.68
OI00000951,ORD0010587,SKU00237,8,1732.32
OI00000952,ORD0039658,SKU03220,1,1582.38
OI00000953,ORD0017460,SKU03164,4,2687.45
OI00000954,ORD0035305,SKU02434,1,1151.45
OI00000955,ORD0032664,SKU04507,5,700.25
OI00000956,ORD0010113,SKU02273,6,2869.88
OI00000957,ORD0016635,SKU04228,1,2747.85
OI00000958,ORD0001113,SKU00501,3,2305.29
OI00000959,ORD0013705,SKU00951,2,2491.49
OI00000960,ORD0044140,SKU03801,10,1446.58
OI00000961,ORD0049101,SKU00801,8,194.06
OI00000962,ORD0042124,SKU04609,4,1930.38
OI00000963,ORD0035061,SKU02103,1,2482.48
OI00000964,ORD0003907,SKU03528,9,1392.45
OI00000965,ORD0022152,SKU04682,2,575.65
OI00000966,ORD0023875,SKU03612,10,787.13
OI00000967,ORD0046798,SKU00350,1,1850.68
OI00000968,ORD0002666,SKU02982,5,1649.5
OI00000969,ORD0020148,SKU04155,6,1890.59
OI00000970,ORD0049032,SKU03014,9,1730.73
OI00000971,ORD0038271,SKU00385,10,2344.19
OI00000972,ORD0019459,SKU04045,7,2454.13
OI00000973,ORD0047428,SKU00010,9,2627.93
OI00000974,ORD0001007,SKU01030,9,985.45
OI00000975,ORD0025758,SKU04479,9,673.47
OI00000976,ORD0001846,SKU03376,1,749.64
OI00000977,ORD0042562,SKU01182,3,2447.5
OI00000978,ORD0043475,SKU04742,10,2891.93
OI00000979,ORD0018204,SKU00669,5,941.07
OI00000980,ORD0011415,SKU04532,4,2786.23
OI00000981,ORD0035704,SKU00474,5,820.55
OI00000982,ORD0046680,SKU00113,9,1556.96
OI00000983,ORD0015720,SKU02243,6,1195.25
OI00000984,ORD0027217,SKU03334,10,1413.79
OI00000985,ORD0021691,SKU03205,9,1455.63
OI00000986,ORD0014964,SKU01495,4,1543.3
OI00000987,ORD0000911,SKU03520,9,998.58
OI00000988,ORD0044254,SKU02879,5,851.92
OI00000989,ORD0047052,SKU04343,7,396.68
OI00000990,ORD0007927,SKU02452,3,58.28
OI00000991,ORD0033840,SKU00578,7,2018.85
OI00000992,ORD0011903,SKU02840,3,1320.14
OI00000993,ORD0029796,SKU00575,5,2762.74
OI00000994,ORD0005672,SKU00247,7,1216.74
OI00000995,ORD0007932,SKU00058,7,1949.41
OI00000996,ORD0015284,SKU04981,5,2812.51
OI00000997,ORD0027111,SKU02683,8,374.28
OI00000998,ORD0011720,SKU02086,8,1386.59
OI00000999,ORD0041023,SKU03777,1,1617.72
OI00001000,ORD0045675,SKU00046,1,1368.18
OI00001001,ORD0045222,SKU04065,3,753.59
OI00001002,ORD0016392,SKU01902,5,1577.51
OI00001003,ORD0016695,SKU02514,2,1095.53
OI00001004,ORD0015740,SKU04975,6,1571.59
OI00001005,ORD0049993,SKU01607,10,1282.74
OI00001006,ORD0028413,SKU02076,5,1313.09
OI00001007,ORD0044246,SKU02648,5,507.17
OI00001008,ORD0044120,SKU00050,2,705.94
OI00001009,ORD0039578,SKU03159,9,1812.8
OI00001010,ORD0007400,SKU04896,7,622.49
OI00001011,ORD0038645,SKU00077,6,1089.44
OI00001012,ORD0023460,SKU02034,3,2835.33
OI00001013,ORD0033198,SKU01421,7,1141.96
OI00001014,ORD0035039,SKU01755,9,568.74
OI00001015,ORD0002926,SKU04454,10,1119.76
OI00001016,ORD0011163,SKU01229,1,1320.14
OI00001017,ORD0013596,SKU01543,,2110.93
OI00001018,ORD0043143,SKU02841,4,1756.28
OI00001019,ORD0041318,SKU00966,5,2056.19
OI00001020,ORD0034346,SKU04603,8,449.96
OI00001021,ORD0001182,SKU02320,9,1986.48
OI00001022,ORD0037543,SKU01357,5,2442.85
OI00001023,ORD0024724,SKU00134,10,1559.59
OI00001024,ORD0000043,SKU04584,6,1845.53
OI00001025,ORD0014409,SKU01399,10,2865.67
OI00001026,ORD0041752,SKU02153,1,622.35
OI00001027,ORD0001512,SKU00575,10,841.72
OI00001028,ORD0007591,SKU00253,4,-2209.07
OI00001029,ORD0032038,SKU03059,1,1300.14
OI00001030,ORD0047458,SKU03338,4,1944.59
OI00001031,ORD0019291,SKU01996,4,1708.99
OI00001032,ORD0042732,SKU01914,3,72.97
OI00001033,ORD0027430,SKU03904,3,1414.49
OI00001034,ORD0013701,SKU02439,2,-882.93
OI00001035,ORD0020690,SKU04042,10,2178.54
OI00001036,ORD0042809,SKU03998,4,1951.18
OI00001037,ORD0024327,SKU04444,6,2687.35
OI00001038,ORD0024037,SKU03800,6,1449.44
OI00001039,ORD0019576,SKU00652,8,2426.12
OI00001040,ORD0049313,SKU00024,2,1939.37
OI00001041,ORD0044732,SKU03637,4,2405.03
OI00001042,ORD0029043,SKU03638,6,977.1
OI00001043,ORD0042328,SKU03716,5,1972.2
OI00001044,ORD0042240,SKU03322,7,962.19
OI00001045,ORD0041757,SKU02468,4,2727.82
OI00001046,ORD0046040,SKU04361,,1381.13
OI00001047,ORD0015406,SKU03653,8,2193.92
OI00001048,ORD0026889,SKU02858,4,1047.3
OI00001049,ORD0047757,SKU00267,5,844.85
OI00001050,ORD0020835,SKU01192,10,1811.17
OI00001051,ORD0003191,SKU02909,9,818.25
OI00001052,ORD0049202,SKU00251,7,353.38
OI00001053,ORD0041823,SKU02536,,1736.81
OI00001054,ORD0037034,SKU02759,6,280.28
OI00001055,ORD0042649,SKU02508,3,2569.95
OI00001056,ORD0029861,SKU00341,1,2655.6
OI00001057,ORD0049716,SKU04718,2,1188.06
OI00001058,ORD0021236,SKU03836,7,2279.9
OI00001059,ORD0031658,SKU04953,9,1882.92
OI00001060,ORD0010032,SKU03710,6,2525.14
OI00001061,ORD0033089,SKU04579,9,1203.85
OI00001062,ORD0030329,SKU04029,2,1095.95
OI00001063,ORD0015678,SKU04029,2,2497.03
OI00001064,ORD0048782,SKU01860,1,1239.29
OI00001065,ORD0040113,SKU02080,10,2708.21
OI00001066,ORD0025587,SKU00099,6,2915.14
OI00001067,ORD0039714,SKU04382,8,2725.39
OI00001068,ORD0042312,SKU02830,10,1644.99
OI00001069,ORD0029943,SKU04537,7,577.53
OI00001070,ORD0038662,SKU02962,10,2036.97
OI00001071,ORD0004728,SKU01822,9,51.84
OI00001072,ORD0001896,SKU00934,4,663.34
OI00001073,ORD0018759,SKU02979,1,2380.84
OI00001074,ORD0009009,SKU03375,8,2508.65
OI00001075,ORD0024653,SKU01315,10,159.87
OI00001076,ORD0023892,SKU01316,5,722.96
OI00001077,ORD0038181,SKU04780,1,2866.43
OI00001078,ORD0028757,SKU04237,6,1408.34
OI00001079,ORD0029818,SKU04372,2,2382.26
OI00001080,ORD0026346,SKU04662,5,625.57
