order_id,customer_id,order_date,status,total_amount,region,category,warehouse
ORD0043448,CUST007352,2026-04-08 12:42:16,placed,14312.44,North,Books,WH-DEL
ORD0045917,CUST003575,2026-07-20 18:57:43,shipped,13208.41,North,Beauty,WH-PUN
ORD0031255,CUST005072,2026-02-01 07:42:11,delivered,13114.01,South,Apparel,WH-PUN
ORD0038009,CUST000224,2026-02-23 05:48:20,cancelled,13615.18,East,Electronics,WH-PUN
ORD0036333,CUST008797,2026-05-12 16:46:37,placed,1553.61,East,Books,WH-DEL
ORD0027417,CUST003194,2026-03-27 20:28:14,cancelled,11379.02,North,Apparel,WH-HYD
ORD0039731,CUST001984,2026-03-03 15:55:48,delivered,13757.76,Central,Beauty,WH-PUN
ORD0031347,CUST009165,2026-01-13 21:21:29,returnd,14291.6,North,Books,WH-DEL
ORD0014360,CUST000215,2026-06-06 02:42:04,returnd,13161.75,South,Electronics,WH-DEL
ORD0000176,CUST007521,2026-04-30 04:57:35,shipped,2671.95,North,Beauty,WH-HYD
ORD0002507,CUST005856,2026-05-28 03:40:11,proccessing,8208.85,East,Home,WH-DEL
ORD0020026,CUST006123,2026-05-06 07:30:32,cancelled,5304.04,West,Beauty,WH-PUN
ORD0042789,CUST007233,2026-05-23 13:15:43,delivered,10182.04,Central,Books,WH-MUM
ORD0039289,CUST009390,2026-02-25 20:38:20,delivered,4066.41,West,Apparel,WH-PUN
ORD0014143,CUST001758,2026-05-27 07:44:39,placed,4762.16,West,Toys,WH-MUM
ORD0014808,CUST000759,2026-06-03 12:42:13,delivered,14418.94,Central,Electronics,WH-HYD
ORD0014561,CUST000741,2026-01-17 01:23:49,placed,2953.63,East,Books,WH-BLR
ORD0001397,CUST004090,2026-07-07 10:15:44,cancelled,6782.3,Central,Toys,WH-PUN
ORD0002246,CUST005527,2026-02-03 23:56:06,shipped,6617.32,West,Sports,WH-DEL
ORD0013774,CUST000232,2026-04-12 00:03:36,shipped,787.03,East,Toys,WH-BLR
ORD0025478,CUST006342,2026-05-07 20:12:01,placed,4222.16,East,Home,WH-DEL
ORD0012815,CUST001949,2026-06-24 10:27:39,shipped,4725.64,South,Sports,WH-MUM
ORD0014113,CUST008251,2026-01-14 04:35:39,shipped,3378.82,East,Sports,WH-DEL
ORD0021562,CUST008401,2026-03-06 05:05:05,,2273.4,North,Home,WH-BLR
ORD0047059,CUST007191,2026-05-26 05:46:16,delivered,5485.39,North,Sports,WH-DEL
ORD0039612,CUST003389,2026-03-19 05:37:31,placed,13790.91,East,Home,WH-BLR
ORD0023935,CUST004419,2026-01-29 10:31:36,placed,8176.9,Central,Sports,WH-HYD
ORD0035912,CUST006194,2026-06-26 14:02:08,cancelled,13357.21,North,Apparel,WH-PUN
ORD0010332,CUST004135,2026-02-22 05:09:46,delivered,13316.89,East,Home,WH-DEL
ORD0039333,CUST008343,2026-07-22 15:27:44,cancelled,3358.36,Central,Sports,WH-BLR
ORD0003369,CUST007614,2026-06-19 03:47:00,delivered,3854.11,North,Apparel,WH-DEL
ORD0019594,CUST002163,2026-02-24 16:39:12,placed,2326.29,East,Apparel,WH-HYD
ORD0011984,CUST005988,2026-02-16 14:06:02,placed,13494.61,East,Home,WH-HYD
ORD0017734,CUST000696,2026-06-04 14:15:19,delivered,11298.61,North,Books,WH-MUM
ORD0045725,CUST009988,2026-05-25 02:50:20,placed,11582.6,North,Toys,WH-MUM
ORD0007277,CUST008093,2026-02-04 06:48:00,cancelled,1372.52,East,Home,WH-BLR
ORD0037551,CUST007048,2026-01-01 19:56:01,shipped,7754.74,Central,Apparel,WH-PUN
ORD0035048,CUST007608,2026-06-16 02:19:53,proccessing,3074.9,West,Books,WH-MUM
ORD0011059,CUST009519,2026-07-15 20:47:05,shipped,8958.63,South,Apparel,WH-MUM
ORD0005873,CUST001741,2026-02-16 18:22:27,PENDING,11950.35,East,Sports,WH-HYD
ORD0029295,CUST002413,2026-01-08 15:57:10,delivered,9363.05,West,Home,WH-MUM
ORD0002038,CUST007433,2026-04-04 11:18:40,shipped,2792.45,North,Books,WH-BLR
ORD0032277,CUST008279,2026-07-26 22:28:00,in_transit,3316.13,East,Sports,WH-MUM
ORD0037623,CUST002891,2026-06-23 08:19:09,N/A,232.43,East,Sports,WH-DEL
ORD0021916,CUST009455,2026-05-27 18:02:25,delivered,14537.14,West,Beauty,WH-PUN
ORD0033556,CUST008897,2026-03-05 21:21:04,,5401.06,West,Sports,WH-DEL
ORD0045720,CUST005700,2026-03-02 23:28:21,shipped,9333.48,South,Home,WH-BLR
ORD0047961,CUST006296,2026-04-11 15:50:37,,5785.61,North,Beauty,WH-BLR
ORD0047698,CUST003441,2026-02-13 22:36:16,PENDING,848.48,Central,Toys,WH-HYD
ORD0031956,CUST003217,2026-04-11 21:30:07,unknown,10348.84,South,Beauty,WH-BLR
ORD0023149,CUST006084,2026-02-10 05:42:57,shipped,9227.23,North,Sports,WH-HYD
ORD0042757,CUST009231,2026-07-15 17:13:36,shipped,5026.06,South,Electronics,WH-DEL
ORD0018477,CUST007352,2026-02-17 23:11:23,delivered,14209.23,North,Books,WH-DEL
ORD0031119,CUST004805,2026-01-04 04:36:40,placed,9396.03,North,Toys,WH-BLR
ORD0018733,CUST009872,2026-04-24 04:30:40,cancelled,157.4,East,Toys,WH-MUM
ORD0028782,CUST000636,2026-05-24 13:37:25,,2247.74,West,Toys,WH-PUN
ORD0012225,CUST000809,2026-02-02 11:51:56,,13090.01,Central,Apparel,WH-HYD
ORD0048263,CUST004516,2026-05-01 14:23:32,shipped,5213.67,South,Beauty,WH-PUN
ORD0036126,,2026-02-17 04:04:54,cancelled,1626.6,North,Books,WH-BLR
ORD0012933,CUST003140,2026-03-23 01:35:24,cancelled,1324.96,South,Books,WH-DEL
ORD0002836,CUST007547,2026-01-02 12:23:51,delivered,5652.78,North,Apparel,WH-HYD
ORD0011205,CUST009489,2026-07-02 20:27:27,placed,14613.62,East,Home,WH-HYD
ORD0005694,CUST005586,2026-04-25 22:51:08,cancelled,1851.55,South,Books,WH-HYD
ORD0013423,CUST000193,2026-07-22 08:39:40,returnd,9144.99,South,Sports,WH-MUM
ORD0013670,CUST008133,2026-05-31 17:16:59,delivered,10050.77,East,Home,WH-DEL
ORD0025739,CUST006685,2026-06-14 00:05:24,delivered,14616.96,North,Electronics,WH-HYD
ORD0023852,CUST003230,2026-01-01 13:21:46,placed,10644.78,South,Books,WH-DEL
ORD0013339,CUST005479,2026-02-07 04:35:18,unknown,11341.94,North,Books,WH-PUN
ORD0012344,CUST007204,2026-02-25 09:36:08,N/A,9671.86,Central,Toys,WH-MUM
ORD0044904,CUST001557,2026-05-18 09:55:33,N/A,2530.2,West,Apparel,WH-HYD
ORD0019515,CUST004331,2026-05-16 10:25:43,delivered,13079.13,Central,Home,WH-HYD
ORD0013327,CUST006001,2026-07-17 06:02:39,cancelled,9633.95,North,Electronics,WH-HYD
ORD0008366,CUST004757,2026-01-19 21:04:28,delivered,14312.6,North,Beauty,WH-BLR
ORD0018677,CUST003166,2026-04-07 03:16:22,placed,2236.04,West,Electronics,WH-HYD
ORD0036935,CUST005649,2026-02-27 07:38:58,delivered,1199.41,East,Toys,WH-PUN
ORD0019141,CUST008557,2026-03-19 20:50:04,shipped,8584.71,West,Books,WH-BLR
ORD0013910,CUST005057,2026-07-25 21:19:46,placed,14324.25,North,Electronics,WH-MUM
ORD0006601,CUST006527,2026-02-19 14:44:57,placed,12476.73,East,Beauty,WH-DEL
ORD0019619,CUST004774,2026-04-30 02:42:15,cancelled,9343.97,South,Sports,WH-BLR
ORD0047599,CUST004912,2026-06-12 20:12:27,delivered,1758.18,West,Books,WH-PUN
ORD0005352,CUST006446,2026-04-14 01:28:25,cancelled,4262.79,South,Toys,WH-BLR
ORD0036190,CUST006103,2026-05-17 21:29:51,shipped,2874.5,South,Beauty,WH-MUM
ORD0041373,CUST004249,2026-04-26 23:56:08,in_transit,3188.7,Central,Beauty,WH-BLR
ORD0046464,CUST006094,2026-05-06 00:00:54,shipped,6951.48,East,Home,WH-BLR
ORD0047871,CUST002898,2026-03-04 20:10:21,delivered,4413.6,West,Books,WH-PUN
ORD0004994,CUST005511,2026-03-07 20:54:13,cancelled,1305.52,West,Electronics,WH-MUM
ORD0049147,CUST004671,2026-04-21 18:22:22,delivered,13255.26,West,Home,WH-DEL
ORD0041410,CUST003488,2026-03-02 13:30:31,delivered,6796.01,West,Apparel,WH-DEL
ORD0015302,CUST006808,2026-02-27 04:53:58,delivered,5983.63,East,Home,WH-BLR
ORD0029372,CUST006128,2026-06-22 09:44:00,cancelled,9200.68,North,Beauty,WH-MUM
ORD0001776,CUST007960,2026-03-03 10:17:25,proccessing,705.6,West,Electronics,WH-HYD
ORD0016053,CUST007211,2026-04-28 19:20:32,delivered,5869.86,Central,Electronics,WH-BLR
ORD0003543,CUST005083,2026-07-19 18:11:47,shipped,4145.29,Central,Beauty,WH-PUN
ORD0035906,CUST004525,2026-07-22 05:48:39,shipped,3727.37,Central,Beauty,WH-HYD
ORD0037660,CUST006530,2026-01-04 11:48:19,placed,2864.04,West,Books,WH-MUM
ORD0033641,CUST001721,2026-02-25 12:16:24,cancelled,7566.19,Central,Toys,WH-MUM
ORD0047019,CUST001937,2026-04-16 18:31:47,placed,13957.38,South,Electronics,WH-MUM
ORD0036784,CUST007717,2026-06-03 07:07:59,placed,14822.76,Central,Home,WH-DEL
ORD0000307,CUST003076,2026-06-23 19:50:33,in_transit,7256.86,South,Sports,WH-MUM
ORD0007020,CUST001153,2026-04-25 07:02:57,placed,990.35,East,Home,WH-MUM
ORD0012897,CUST007824,2026-01-20 18:36:04,placed,4184.15,West,Electronics,WH-MUM
ORD0007923,CUST003131,2026-04-17 04:45:43,proccessing,6868.99,West,Toys,WH-PUN
ORD0026369,CUST004895,2026-05-17 15:41:37,,4756.73,North,Home,WH-MUM
ORD0008967,CUST008960,2026-01-29 09:22:30,placed,12973.37,Central,Toys,WH-DEL
ORD0011633,CUST005524,2026-03-27 04:24:25,delivered,5033.82,East,Books,WH-PUN
ORD0019262,CUST006628,2026-06-23 03:11:14,delivered,565.75,West,Apparel,WH-PUN
ORD0047497,CUST000361,2026-01-07 15:25:48,shipped,5596.55,West,Sports,WH-HYD
ORD0028503,CUST002217,2026-01-11 10:20:41,cancelled,11691.89,North,Electronics,WH-BLR
ORD0036474,CUST002998,2026-06-28 12:55:19,shipped,14824.14,Central,Home,WH-PUN
ORD0007309,CUST009965,2026-07-18 09:38:45,shipped,13640.41,North,Toys,WH-MUM
ORD0026760,CUST007371,2026-03-03 21:15:05,in_transit,6579.43,East,Apparel,WH-HYD
ORD0049546,CUST000569,2026-07-24 04:08:23,delivered,5710.5,North,Toys,WH-MUM
ORD0026996,CUST001157,2026-05-09 09:57:24,cancelled,3474.68,East,Home,WH-BLR
ORD0012465,CUST009860,2026-01-07 05:53:49,delivered,13761.54,Central,Toys,WH-MUM
ORD0045099,CUST009274,2026-02-19 06:53:54,placed,8048.69,South,Electronics,WH-MUM
ORD0028569,CUST007210,2026-05-03 05:53:53,in_transit,6604.74,West,Sports,WH-DEL
ORD0015559,CUST008160,2026-04-11 18:34:06,shipped,4486.58,East,Electronics,WH-DEL
ORD0019652,CUST002263,2026-05-26 19:52:45,delivered,6041.96,Central,Beauty,WH-PUN
ORD0043840,CUST003524,2026-07-26 02:28:56,in_transit,11694.54,North,Electronics,WH-BLR
ORD0001675,CUST004368,2026-03-01 12:15:23,cancelled,10333.58,North,Toys,WH-DEL
ORD0014717,CUST008309,2026-05-20 15:23:00,shipped,359.4,East,Books,WH-BLR
ORD0046243,CUST007789,2026-01-08 11:50:11,placed,1553.39,West,Toys,WH-PUN
ORD0011442,CUST007752,2026-07-11 07:45:53,delivered,10959.88,South,Home,WH-DEL
ORD0047158,CUST005293,2026-01-09 00:21:38,placed,10713.94,East,Electronics,WH-DEL
ORD0039777,CUST005850,2026-04-02 14:38:23,shipped,14084.37,North,Toys,WH-MUM
ORD0006188,CUST007495,2026-02-24 00:12:49,shipped,5909.77,East,Home,WH-HYD
ORD0038847,CUST009345,2026-02-19 06:08:42,delivered,10337.29,North,Electronics,WH-MUM
ORD0008127,CUST000519,2026-03-29 19:04:28,shipped,5524.64,South,Beauty,WH-MUM
ORD0043049,CUST006870,2026-03-25 07:38:07,cancelled,1088.68,South,Home,WH-DEL
ORD0007086,CUST008856,2026-05-03 18:24:19,delivered,10262.76,East,Sports,WH-PUN
ORD0008262,CUST006261,2026-05-24 21:01:40,delivered,1137.91,South,Books,WH-PUN
ORD0022523,CUST005974,2026-06-17 14:29:33,delivered,13553.37,West,Electronics,WH-PUN
ORD0021002,CUST007110,2026-03-30 03:39:13,placed,13222.81,Central,Books,WH-HYD
ORD0049948,CUST005763,2026-07-07 15:43:25,placed,8772.05,Central,Home,WH-DEL
ORD0009582,CUST000289,2026-03-03 11:46:27,delivered,1423.38,Central,Sports,WH-MUM
ORD0005857,CUST002184,2026-06-18 22:59:18,placed,14096.2,East,Sports,WH-HYD
ORD0037001,CUST005536,2026-07-02 18:42:38,in_transit,12346.3,East,Electronics,WH-DEL
ORD0009401,CUST001197,2026-07-20 22:59:49,cancelled,11755.94,Central,Apparel,WH-DEL
ORD0008730,CUST008972,2026-06-06 10:34:16,shipped,2134.94,Central,Sports,WH-HYD
ORD0034529,CUST006119,2026-03-09 08:55:34,cancelled,6520.46,North,Electronics,WH-PUN
ORD0035624,CUST008654,2026-04-06 05:47:28,proccessing,8374.82,Central,Home,WH-BLR
ORD0012294,CUST009736,2026-04-13 13:29:34,shipped,5877.08,East,Home,WH-BLR
ORD0024967,CUST009614,2026-06-18 08:43:49,placed,7568.72,North,Home,WH-HYD
ORD0024554,CUST001094,2026-07-29 02:40:22,delivered,7301.47,West,Home,WH-MUM
ORD0033757,CUST000542,2026-01-06 16:53:46,shipped,10287.62,Central,Toys,WH-PUN
ORD0044052,CUST008728,2026-06-02 17:33:18,placed,4828.97,South,Home,WH-MUM
ORD0018580,CUST008910,2026-04-02 09:42:25,placed,11166.9,West,Books,WH-MUM
ORD0043724,CUST004898,2026-03-06 05:28:34,cancelled,14864.49,North,Toys,WH-MUM
ORD0011398,CUST000339,2026-06-14 09:25:21,shipped,3419.87,West,Apparel,WH-PUN
ORD0042749,CUST008855,2026-03-08 21:38:29,delivered,5093.75,South,Toys,WH-BLR
ORD0045399,CUST009670,2026-07-26 15:46:16,cancelled,6068.87,West,Electronics,WH-MUM
ORD0049845,CUST003864,2026-04-02 12:55:04,PENDING,4483.78,East,Beauty,WH-PUN
ORD0038257,CUST002012,2026-02-10 04:33:22,placed,3160.69,North,Sports,WH-MUM
ORD0039389,CUST004275,2026-06-14 16:30:45,in_transit,3360.0,North,Toys,WH-PUN
ORD0035977,CUST007729,2026-01-31 02:39:46,cancelled,7852.08,West,Books,WH-MUM
ORD0026202,CUST003115,2026-03-08 22:51:26,placed,2818.76,Central,Beauty,WH-BLR
ORD0011783,CUST009005,2026-03-02 17:34:05,shipped,3857.4,South,Electronics,WH-DEL
ORD0048539,CUST008944,2026-06-14 01:45:24,placed,13075.24,North,Toys,WH-PUN
ORD0030662,CUST003049,2026-07-13 00:32:55,,11260.96,Central,Electronics,WH-HYD
ORD0049188,CUST002557,2026-06-09 06:39:04,shipped,6724.94,North,Home,WH-PUN
ORD0016056,CUST002759,2026-05-31 18:07:56,cancelled,13468.23,South,Home,WH-HYD
ORD0020697,CUST007983,2026-03-08 11:56:24,delivered,2408.85,Central,Beauty,WH-HYD
ORD0038843,CUST001374,2026-02-20 05:11:40,,12164.76,Central,Toys,WH-BLR
ORD0027707,CUST007494,2026-04-15 15:20:36,,8887.74,North,Toys,WH-DEL
ORD0030077,CUST009936,2026-03-09 06:08:14,cancelled,4935.52,North,Books,WH-MUM
ORD0008229,CUST004652,2026-02-27 14:41:00,placed,2912.45,North,Sports,WH-PUN
ORD0029592,CUST005141,2026-05-29 04:06:10,placed,3206.19,West,Home,WH-PUN
ORD0033639,CUST001307,2026-02-22 04:48:39,placed,9961.78,South,Electronics,WH-BLR
ORD0000219,CUST003708,2026-06-03 18:09:20,delivered,5753.14,North,Toys,WH-HYD
ORD0021826,CUST006944,2026-06-14 14:21:11,N/A,12198.48,North,Home,WH-BLR
ORD0017665,CUST000786,2026-06-21 23:39:22,placed,377.85,Central,Toys,WH-HYD
ORD0040388,CUST006919,2026-07-18 01:37:13,PENDING,10739.41,Central,Apparel,WH-PUN
ORD0039116,CUST006983,2026-06-05 09:59:07,delivered,4774.17,South,Toys,WH-MUM
ORD0049509,CUST003402,2026-06-28 04:10:56,shipped,6028.09,West,Toys,WH-BLR
ORD0040204,CUST008912,2026-01-24 16:39:06,placed,14503.29,North,Apparel,WH-PUN
ORD0024340,CUST002700,2026-01-08 14:30:25,placed,2779.76,Central,Sports,WH-BLR
ORD0045907,CUST008097,2026-04-28 20:38:52,placed,13776.49,West,Toys,WH-BLR
ORD0030918,CUST002011,2026-03-15 15:08:52,delivered,1171.0,Central,Toys,WH-HYD
ORD0002848,CUST004601,2026-04-03 05:38:35,placed,7276.16,South,Books,WH-DEL
ORD0048428,CUST008240,2026-06-10 02:13:52,cancelled,13245.98,East,Toys,WH-PUN
ORD0035054,CUST001964,2026-06-07 01:22:31,shipped,13981.22,East,Books,WH-DEL
ORD0014534,CUST008176,2026-07-18 14:33:46,delivered,11093.71,East,Beauty,WH-PUN
ORD0020438,CUST007955,2026-02-24 03:59:08,in_transit,2611.95,East,Apparel,WH-PUN
ORD0031003,CUST006273,2026-07-14 21:11:15,placed,5045.79,North,Home,WH-DEL
ORD0043349,CUST007490,2026-01-08 21:04:02,placed,7519.14,East,Home,WH-HYD
ORD0023736,CUST005126,2026-03-12 02:26:20,shipped,1961.4,West,Beauty,WH-MUM
ORD0025090,CUST003725,2026-02-19 16:34:08,PENDING,4247.44,North,Sports,WH-DEL
ORD0042290,CUST002828,2026-06-10 04:38:29,shipped,14275.09,Central,Home,WH-HYD
ORD0024102,CUST001575,2026-06-19 03:30:21,cancelled,9040.26,Central,Books,WH-PUN
ORD0006737,CUST000020,2026-06-15 14:23:25,placed,12004.32,Central,Apparel,WH-PUN
ORD0035859,CUST001277,2026-01-24 23:43:09,placed,9031.16,North,Apparel,WH-BLR
ORD0025008,CUST004413,2026-06-07 04:43:21,placed,7275.48,North,Toys,WH-MUM
ORD0013226,CUST002985,2026-07-10 08:34:45,cancelled,1537.28,Central,Electronics,WH-HYD
ORD0021011,CUST007709,2026-05-26 14:22:14,placed,8556.18,Central,Apparel,WH-DEL
ORD0022828,CUST000979,2026-04-10 16:26:43,delivered,5840.61,Central,Apparel,WH-PUN
ORD0015522,CUST001745,2026-06-08 12:11:26,,3052.02,East,Sports,WH-MUM
ORD0029237,CUST000814,2026-03-12 22:58:22,N/A,3726.72,South,Toys,WH-BLR
ORD0034581,CUST008694,2026-01-21 18:14:50,placed,11951.3,East,Books,WH-MUM
ORD0039659,CUST005959,2026-05-20 12:53:40,shipped,7927.66,Central,Apparel,WH-HYD
ORD0023668,CUST003703,2026-07-09 10:58:00,,12054.27,West,Apparel,WH-BLR
ORD0003763,CUST000810,2026-01-08 15:34:47,delivered,6648.01,East,Toys,WH-HYD
ORD0006901,CUST002143,2026-05-18 11:55:25,delivered,10783.58,North,Home,WH-HYD
ORD0044956,CUST008369,2026-04-12 13:17:53,proccessing,1101.85,North,Beauty,WH-MUM
ORD0036900,CUST006293,2026-06-20 07:04:42,cancelled,11617.54,East,Apparel,WH-MUM
ORD0021421,CUST004931,2026-05-31 18:43:11,placed,10458.13,West,Home,WH-PUN
ORD0021992,CUST005856,2026-07-09 20:16:48,placed,5922.41,North,Toys,WH-MUM
ORD0022386,CUST007425,2026-07-22 02:50:31,delivered,5988.18,South,Beauty,WH-DEL
ORD0040943,CUST009635,2026-07-14 01:12:31,placed,8977.19,West,Sports,WH-DEL
ORD0014510,CUST007286,2026-04-07 23:04:51,shipped,750.72,Central,Books,WH-HYD
ORD0017466,CUST006568,2026-03-02 02:05:34,delivered,11413.92,East,Sports,WH-PUN
ORD0040529,CUST008864,2026-03-02 21:47:34,placed,7386.48,North,Beauty,WH-MUM
ORD0016536,CUST008587,2026-07-01 01:02:07,placed,7759.19,East,Electronics,WH-DEL
ORD0037610,CUST001861,2026-04-06 01:42:22,cancelled,14189.38,North,Electronics,WH-HYD
ORD0023617,CUST000328,2026-01-21 06:00:56,shipped,9770.05,South,Beauty,WH-PUN
ORD0041446,CUST003027,2026-03-27 14:26:35,delivered,9601.28,Central,Home,WH-PUN
ORD0049130,CUST009424,2026-06-16 03:29:06,delivered,14486.62,Central,Apparel,WH-DEL
ORD0007076,CUST002839,2026-03-01 19:41:27,proccessing,860.06,East,Books,WH-PUN
ORD0015899,CUST001726,2026-03-08 04:51:51,cancelled,6361.55,North,Apparel,WH-DEL
ORD0036574,CUST006412,2026-07-22 08:00:52,returnd,4025.76,East,Beauty,WH-PUN
ORD0008304,CUST003841,2026-05-01 07:46:54,placed,8079.43,South,Beauty,WH-MUM
ORD0021276,CUST007947,2026-03-10 14:59:54,delivered,14557.58,West,Home,WH-HYD
ORD0004771,CUST003574,2026-05-09 08:39:43,shipped,2834.34,North,Apparel,WH-PUN
ORD0018748,CUST000285,2026-06-19 22:04:55,in_transit,740.61,West,Apparel,WH-HYD
ORD0021227,CUST008631,2026-06-01 15:30:32,delivered,8960.75,Central,Electronics,WH-HYD
ORD0042195,CUST008268,2026-06-23 09:11:10,proccessing,7700.57,Central,Beauty,WH-MUM
ORD0026671,CUST004005,2026-02-01 22:03:11,cancelled,13730.68,North,Beauty,WH-MUM
ORD0042683,CUST005345,2026-01-22 03:02:46,proccessing,11751.77,North,Sports,WH-BLR
ORD0002457,CUST008944,2026-03-22 19:41:46,shipped,9784.67,South,Toys,WH-MUM
ORD0003791,CUST008494,2026-01-08 20:29:45,cancelled,1120.63,South,Books,WH-HYD
ORD0009289,CUST004522,2026-01-15 07:54:32,N/A,1501.83,Central,Electronics,WH-BLR
ORD0037502,CUST008519,2026-03-27 11:57:37,cancelled,14122.69,Central,Books,WH-DEL
ORD0008489,CUST002253,2026-01-02 10:04:23,proccessing,9758.07,West,Beauty,WH-HYD
ORD0047078,CUST000452,2026-07-28 11:23:12,shipped,1507.28,East,Beauty,WH-MUM
ORD0003429,CUST000020,2026-02-04 03:15:57,placed,6971.91,Central,Sports,WH-MUM
ORD0030867,CUST008012,2026-01-23 12:24:29,placed,5382.39,West,Apparel,WH-HYD
ORD0025959,CUST001412,2026-03-29 23:02:03,delivered,6208.36,South,Home,WH-HYD
ORD0018428,CUST009020,2026-01-03 04:54:29,shipped,2977.69,South,Beauty,WH-PUN
ORD0020369,CUST000696,2026-06-01 16:48:05,delivered,4975.03,Central,Apparel,WH-HYD
ORD0031992,CUST002546,2026-05-08 22:58:53,placed,1727.17,Central,Sports,WH-HYD
ORD0006771,CUST001924,2026-02-12 15:06:22,,11718.62,South,Apparel,WH-DEL
ORD0010633,CUST006281,2026-05-13 01:04:46,shipped,9610.71,Central,Electronics,WH-MUM
ORD0036425,CUST007045,2026-07-17 06:18:55,cancelled,1703.19,North,Electronics,WH-HYD
ORD0049399,CUST004390,2026-01-18 16:29:48,cancelled,6371.81,West,Beauty,WH-BLR
ORD0044117,CUST001845,2026-02-06 04:53:45,placed,8523.14,West,Toys,WH-MUM
ORD0031025,CUST007094,2026-04-04 14:11:02,shipped,497.9,West,Apparel,WH-BLR
ORD0010252,CUST001763,2026-07-01 15:46:23,delivered,4589.3,East,Electronics,WH-BLR
ORD0015244,CUST000813,2026-02-12 18:34:46,shipped,9486.0,South,Toys,WH-MUM
ORD0026026,CUST002965,2026-01-05 01:34:45,placed,7584.71,East,Beauty,WH-HYD
ORD0029885,CUST005250,2026-04-15 01:34:28,shipped,979.8,Central,Electronics,WH-DEL
ORD0028138,CUST000945,2026-05-01 20:17:00,in_transit,1501.15,Central,Home,WH-PUN
ORD0019748,CUST008059,2026-07-15 15:32:30,placed,363.9,South,Books,WH-PUN
ORD0020289,CUST004227,2026-07-13 23:23:18,cancelled,541.31,North,Apparel,WH-PUN
ORD0003811,CUST008188,2026-04-11 16:55:40,placed,1435.74,North,Home,WH-BLR
ORD0046405,CUST004344,2026-07-05 13:38:25,in_transit,3942.08,East,Books,WH-BLR
ORD0027838,CUST003996,2026-06-05 17:49:16,delivered,8491.87,North,Apparel,WH-HYD
ORD0020328,CUST003250,2026-05-12 21:51:51,delivered,4232.7,South,Sports,WH-DEL
ORD0022030,CUST002240,2026-06-10 05:06:11,PENDING,14181.45,West,Beauty,WH-MUM
ORD0034813,CUST004421,2026-03-02 00:24:33,delivered,13850.11,West,Toys,WH-BLR
ORD0016733,CUST002496,2026-06-11 19:29:12,delivered,3195.99,West,Home,WH-BLR
ORD0035309,CUST001400,2026-04-08 12:22:33,cancelled,5415.14,Central,Books,WH-BLR
ORD0014414,CUST007142,2026-01-17 23:44:48,in_transit,9500.78,South,Toys,WH-MUM
ORD0015827,CUST001130,2026-01-12 07:33:36,PENDING,7927.11,Central,Home,WH-DEL
ORD0010285,CUST000293,2026-05-29 03:24:41,shipped,7560.33,Central,Apparel,WH-BLR
ORD0023610,CUST009679,2026-07-01 06:00:04,shipped,12993.36,East,Electronics,WH-HYD
ORD0020195,CUST000114,2026-03-26 05:09:27,placed,4877.57,Central,Apparel,WH-HYD
ORD0036197,CUST004076,2026-01-12 02:09:26,placed,8357.18,East,Apparel,WH-BLR
ORD0003328,CUST009463,2026-04-09 15:26:29,shipped,2847.2,Central,Apparel,WH-HYD
ORD0037430,CUST004992,2026-05-15 02:01:59,delivered,12854.91,West,Toys,WH-PUN
ORD0000419,CUST007262,2026-03-02 07:46:55,shipped,1148.08,Central,Toys,WH-BLR
ORD0037816,CUST004031,2026-07-07 03:37:26,delivered,10149.88,North,Toys,WH-DEL
ORD0034404,CUST005823,2026-06-25 09:38:21,cancelled,3893.38,West,Apparel,WH-BLR
ORD0019161,CUST007975,2026-07-08 16:54:44,placed,13321.45,North,Electronics,WH-PUN
ORD0045831,CUST000449,2026-04-14 19:28:38,N/A,3146.86,South,Apparel,WH-MUM
ORD0037328,CUST001122,2026-02-18 05:56:14,cancelled,12324.61,West,Apparel,WH-DEL
ORD0006437,CUST004660,2026-02-13 06:06:27,delivered,4752.43,East,Books,WH-PUN
ORD0022753,CUST000308,2026-02-07 10:02:11,placed,9581.35,East,Sports,WH-PUN
